"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"346.953K Weight"	"388.311K Weight"	"434.6K Weight"	"486.406K Weight"	"544.387K Weight"	"609.28K Weight"	"681.909K Weight"	"763.195K Weight"	"854.171K Weight"	"955.992K Weight"	"1069.95K Weight"	"1197.49K Weight"	"1340.24K Weight"	"1500K Weight"
104500	486.406	103.028	0.637328	0	6.25	11.5312	16	19.4062	22.4688	24.8438	26.6562	28.3125	29.3125	30.6562	31.875	32.5625	33.375	34.5312
105000	1197.49	55.3406	0.258874	0	6.25	11.5312	16	19.4062	22.4688	24.7812	26.625	28.2812	29.3125	30.6562	31.8125	32.5	33.375	34.4688
105500	854.171	76.4911	0.362925	0	6.25	11.5	16	19.4062	22.375	24.75	26.5938	28.25	29.25	30.6562	31.8125	32.5	33.375	34.4375
106000	854.171	62.2176	0.362925	0	6.25	11.5	16	19.4062	22.3438	24.75	26.5625	28.25	29.1875	30.5938	31.7812	32.5	33.3125	34.4062
106500	486.406	94.6944	0.637328	0	6.25	11.5	16	19.375	22.3438	24.6875	26.5625	28.2188	29.1562	30.5938	31.7812	32.4688	33.2188	34.375
107000	1069.95	58.9223	0.289733	0	6.25	11.5	16	19.375	22.3438	24.625	26.5	28.2188	29.0938	30.5312	31.75	32.4688	33.1875	34.375
107500	1069.95	93.3536	0.289733	0	6.25	11.5	16	19.375	22.3438	24.5938	26.4688	28.1562	29.0625	30.5	31.7188	32.4375	33.1562	34.3438
108000	1500	53.528	0.206667	0	6.25	11.5	15.9688	19.375	22.3438	24.5938	26.4375	28.1562	29.0625	30.5	31.6562	32.4062	33.0625	34.2812
108500	1069.95	73.0285	0.289733	0	6.25	11.5	15.9688	19.375	22.3125	24.5938	26.4375	28.1562	29.0625	30.4688	31.5938	32.3438	33	34.2188
109000	854.171	63.6224	0.362925	0	6.25	11.5	15.9688	19.375	22.2812	24.5938	26.4062	28.1562	29.0312	30.4062	31.5312	32.2812	33	34.1875
109500	1197.49	59.1228	0.258874	0	6.25	11.5	15.9688	19.375	22.2812	24.5938	26.4062	28.1562	28.9375	30.375	31.5	32.25	32.9688	34.0938
110000	1197.49	67.5409	0.258874	0	6.25	11.5	15.9688	19.375	22.2812	24.5625	26.375	28.0625	28.9375	30.3438	31.5	32.2188	32.9375	34.0312
110500	486.406	106.491	0.637328	0	6.25	11.5	15.9688	19.3438	22.25	24.5	26.375	28.0312	28.9062	30.3438	31.5	32.1875	32.9375	33.9375
111000	763.195	87.8005	0.406187	0	6.25	11.5312	16	19.3438	22.25	24.5312	26.375	28.0312	28.9375	30.375	31.5	32.2188	32.9062	33.9375
111500	1500	81.9737	0.206667	0	6.25	11.5312	15.9688	19.3125	22.1562	24.5	26.375	28.0312	28.9375	30.3438	31.4688	32.2188	32.875	33.9062
112000	955.992	80.7051	0.324271	0	6.15625	11.4688	15.9688	19.3125	22.1562	24.5	26.375	28	28.9375	30.3125	31.4375	32.2188	32.8125	33.9062
112500	763.195	66.3292	0.406187	0	6.1875	11.5	15.9688	19.2812	22.1875	24.5	26.375	27.9375	28.9688	30.3438	31.4688	32.2188	32.8438	33.9375
113000	854.171	66.0667	0.362925	0	6.1875	11.5	15.9688	19.2812	22.1562	24.4375	26.375	27.9062	28.9375	30.3438	31.4375	32.2188	32.75	33.9062
113500	609.28	56.2332	0.508797	0	6.1875	11.5	15.9688	19.25	22.1562	24.375	26.375	27.875	28.875	30.3125	31.4062	32.1875	32.7188	33.9062
114000	1340.24	73.6001	0.231302	0	6.1875	11.5	15.9688	19.2188	22.1562	24.375	26.3438	27.8125	28.875	30.25	31.4062	32.1562	32.6562	33.875
114500	434.6	128.418	0.7133	0	6.15625	11.5	15.9375	19.1562	22.1562	24.3438	26.3125	27.7812	28.875	30.25	31.4062	32.1562	32.625	33.8125
115000	955.992	63.5069	0.324271	0	6.125	11.5312	15.9688	19.125	22.1562	24.375	26.3438	27.8125	28.9062	30.25	31.4062	32.1875	32.6562	33.7812
115500	486.406	114.446	0.637328	0	6.125	11.5312	15.9688	19.0938	22.125	24.375	26.3125	27.8125	28.875	30.2188	31.4062	32.1562	32.5625	33.75
116000	434.6	128.716	0.7133	0	6.125	11.5	15.9375	19.0625	22.0938	24.375	26.3125	27.7812	28.875	30.1875	31.3438	32.0938	32.5625	33.75
116500	544.387	56.9016	0.569448	0	6.125	11.5	15.9062	19.0625	22.0625	24.3125	26.3125	27.75	28.8125	30.1562	31.3438	32.0625	32.5625	33.7188
117000	1500	76.3994	0.206667	0	6.125	11.5	15.9062	19.0625	22.0625	24.3125	26.2812	27.7188	28.8125	30.1562	31.3125	32.0625	32.5	33.5625
117500	1500	84.713	0.206667	0	6.125	11.5	15.9062	19.0625	22.0625	24.2812	26.25	27.7188	28.7812	30.1562	31.2812	32.0312	32.4062	33.5
118000	681.909	96.7178	0.454606	0	6.125	11.5	15.9062	19.0312	22.0625	24.25	26.125	27.6875	28.75	30.1562	31.2812	32	32.4062	33.4688
118500	1340.24	53.9138	0.231302	0	6.125	11.5	15.875	19.0312	22.0312	24.25	26.125	27.6562	28.6875	30.0625	31.2812	32	32.3438	33.4688
119000	434.6	97.3724	0.7133	0	6.125	11.4375	15.8125	18.9688	22.0312	24.25	26.0938	27.6562	28.6562	30	31.2812	32	32.3438	33.4688
119500	1197.49	63.823	0.258874	0	6.125	11.4375	15.7812	18.9375	21.9375	24.2188	26.0938	27.6562	28.6562	29.9688	31.25	31.9375	32.3438	33.4688
120000	854.171	63.6261	0.362925	0	6.125	11.4375	15.7812	18.9375	21.9375	24.2188	26.0938	27.625	28.625	29.9062	31.25	31.9062	32.2812	33.375
120500	955.992	83.402	0.324271	0	6.125	11.4375	15.7812	18.9375	21.9375	24.2188	26.0312	27.5938	28.625	29.8125	31.2188	31.9062	32.2812	33.2812
121000	1340.24	54.9884	0.231302	0	6.125	11.4375	15.7812	18.9375	21.9062	24.1875	26	27.5312	28.625	29.8125	31.125	31.875	32.25	33.2812
121500	681.909	81.0542	0.454606	0	6.125	11.4375	15.7812	18.9062	21.875	24.0938	25.9688	27.5312	28.625	29.7812	31.125	31.8125	32.2188	33.2812
122000	434.6	107.432	0.7133	0	6.125	11.4375	15.75	18.9062	21.8125	24.0938	25.9688	27.5312	28.5625	29.7812	31.0625	31.75	32.2188	33.25
122500	1500	61.8526	0.206667	0	6.125	11.4375	15.75	18.9062	21.7812	24.0312	25.9062	27.5	28.5625	29.75	31.0312	31.7188	32.2188	33.2188
123000	763.195	90.4234	0.406187	0	6.125	11.4062	15.6562	18.9062	21.75	24.0312	25.875	27.4688	28.5625	29.7188	31.0312	31.6562	32.2188	33.2188
123500	1069.95	60.1101	0.289733	0	6.125	11.4062	15.6562	18.875	21.7188	24.0312	25.875	27.4062	28.5	29.6875	31	31.625	32.1875	33.2188
124000	1197.49	49.2162	0.258874	0	6.125	11.4062	15.6562	18.875	21.6875	24.0312	25.875	27.3438	28.4688	29.6562	30.9375	31.5312	32.1875	33.2188
124500	1340.24	58.3176	0.231302	0	6.125	11.4062	15.6562	18.875	21.6875	24.0312	25.8438	27.3438	28.4062	29.5938	30.875	31.5312	32.125	33.1875
125000	434.6	105.294	0.7133	0	6.125	11.4062	15.625	18.875	21.6562	24	25.8438	27.2812	28.375	29.5938	30.8125	31.5	32.0938	33.1875
125500	346.953	150.858	0.893492	0	6.09375	11.375	15.625	18.9062	21.6875	24.0312	25.875	27.3125	28.375	29.5938	30.8438	31.5312	32.0938	33.1875
126000	434.6	109.572	0.7133	0	6.1875	11.4688	15.7188	19.0312	21.8125	24.1562	26	27.4375	28.4688	29.6875	30.9688	31.6562	32.2188	33.2812
126500	609.28	85.1878	0.508797	0	6.1875	11.4375	15.6875	18.9688	21.8125	24	25.9688	27.4375	28.4688	29.6875	30.9688	31.6562	32.2188	33.2812
127000	854.171	97.5786	0.362925	0	6.1875	11.4375	15.6875	18.9688	21.7812	23.9688	25.9062	27.4062	28.4375	29.6875	30.9062	31.6562	32.2188	33.2188
127500	310	138.53	1	0	6.15625	11.4688	15.7188	18.9688	21.75	23.9688	25.9375	27.4375	28.4375	29.6875	30.9375	31.6875	32.2188	33.25
128000	544.387	101.443	0.569448	0	6.1875	11.4688	15.75	19	21.6875	23.9375	25.9688	27.4062	28.4688	29.6875	30.9688	31.7188	32.25	33.2812
128500	763.195	103.719	0.406187	0	6.1875	11.4688	15.6875	18.9375	21.6562	23.9375	25.9688	27.3438	28.4375	29.6875	30.9688	31.6562	32.25	33.2812
129000	955.992	75.1637	0.324271	0	6.15625	11.4688	15.6562	18.9375	21.625	23.9375	25.9375	27.3438	28.4062	29.6562	30.9375	31.625	32.2188	33.25
129500	854.171	86.9231	0.362925	0	6.15625	11.4688	15.625	18.9375	21.5938	23.9375	25.9062	27.3125	28.3438	29.6562	30.9375	31.625	32.1562	33.1875
130000	681.909	70.7133	0.454606	0	6.15625	11.4688	15.625	18.9062	21.5938	23.9375	25.7812	27.25	28.3438	29.6562	30.9062	31.5938	32.125	33.1875
130500	1069.95	91.4908	0.289733	0	6.15625	11.4688	15.5625	18.9062	21.5938	23.9062	25.7188	27.25	28.3438	29.625	30.8438	31.5625	32.125	33.1562
131000	1197.49	79.482	0.258874	0	6.125	11.4688	15.5625	18.9062	21.5938	23.8125	25.7188	27.2188	28.2812	29.625	30.8125	31.5	32.125	33.1562
131500	388.311	146.12	0.798328	0	6.125	11.4688	15.5312	18.9375	21.5938	23.8438	25.75	27.25	28.2812	29.6562	30.8125	31.5	32.1562	33.1562
132000	388.311	115.086	0.798328	0	6.125	11.4688	15.5625	18.9375	21.5625	23.8438	25.7188	27.2812	28.3125	29.6875	30.8438	31.5312	32.1875	33.1562
132500	854.171	70.6898	0.362925	0	6.125	11.4688	15.5312	18.9062	21.5312	23.7812	25.6875	27.2812	28.2188	29.6875	30.8438	31.5312	32.1562	33.1562
133000	486.406	117.822	0.637328	0	6.15625	11.4688	15.5312	18.8438	21.5312	23.8125	25.7188	27.3125	28.2188	29.6875	30.875	31.5625	32.1875	33.1562
133500	1069.95	66.2584	0.289733	0	6.15625	11.4688	15.5	18.8438	21.5312	23.8125	25.6562	27.25	28.1562	29.6562	30.8125	31.5625	32.1875	33.1562
134000	388.311	144.815	0.798328	0	6.15625	11.4375	15.5	18.8125	21.4375	23.7812	25.6562	27.2188	28.1562	29.6562	30.8125	31.5312	32.125	33.1562
134500	388.311	154.085	0.798328	0	6.21875	11.4062	15.5312	18.875	21.5	23.8438	25.6875	27.25	28.2188	29.6875	30.8438	31.5938	32.1875	33.2188
135000	955.992	74.9431	0.324271	0	6.1875	11.375	15.5312	18.875	21.4062	23.8125	25.6562	27.25	28.1875	29.6562	30.8438	31.5625	32.1875	33.2188
135500	346.953	193.13	0.893492	0	6.0625	11.3125	15.5312	18.875	21.4062	23.8125	25.625	27.25	28.1875	29.625	30.8438	31.5312	32.1875	33.1875
136000	434.6	105.727	0.7133	0	6.03125	11.2812	15.4375	18.8438	21.4062	23.7188	25.5938	27.25	28.1875	29.625	30.8438	31.5312	32.1875	33.1875
136500	681.909	109.617	0.454606	0	6	11.2812	15.4375	18.7812	21.3125	23.7188	25.5625	27.1875	28.1875	29.625	30.8125	31.5312	32.1875	33.1875
137000	763.195	91.9078	0.406187	0	6	11.2812	15.4062	18.75	21.3125	23.6875	25.4688	27.125	28.1875	29.625	30.8125	31.5	32.1562	33.1875
137500	388.311	123.554	0.798328	0	6	11.25	15.375	18.6875	21.2188	23.6562	25.4375	27.125	28.1875	29.625	30.8125	31.4688	32.1562	33.1875
138000	544.387	99.1884	0.569448	0	6	11.2812	15.4062	18.6562	21.1562	23.6875	25.4688	27.0938	28.1875	29.6562	30.8438	31.5	32.1875	33.2188
138500	609.28	81.3778	0.508797	0	6.0625	11.2812	15.4062	18.7188	21.2188	23.7188	25.5312	27.1562	28.25	29.6875	30.875	31.5312	32.25	33.2812
139000	681.909	92.5441	0.454606	0	6.03125	11.3438	15.4375	18.7812	21.2812	23.75	25.5781	27.2188	28.3125	29.75	30.9375	31.5625	32.3125	33.3125
139500	1340.24	87.2755	0.231302	0	6.04688	11.3438	15.4219	18.7656	21.2656	23.7656	25.5938	27.2344	28.3281	29.7656	30.9375	31.5781	32.3125	33.3281
140000	434.6	142.255	0.7133	0	5.98438	11.3438	15.375	18.75	21.2656	23.7656	25.5938	27.2344	28.3281	29.7656	30.9375	31.5625	32.3125	33.3125
140500	1069.95	70.4497	0.289733	0	6	11.3438	15.4062	18.7812	21.2812	23.7969	25.625	27.2656	28.3594	29.7812	30.9375	31.5938	32.3438	33.3281
141000	388.311	112.081	0.798328	0	6.01562	11.3125	15.4219	18.7969	21.2969	23.7969	25.6406	27.25	28.375	29.7812	30.9531	31.5938	32.3594	33.3281
141500	1340.24	61.5908	0.231302	0	6	11.2969	15.4219	18.7812	21.2969	23.7969	25.625	27.25	28.3594	29.7812	30.9375	31.5781	32.3281	33.3125
142000	486.406	106.926	0.637328	0	6	11.2812	15.4219	18.75	21.2656	23.7969	25.6094	27.25	28.3438	29.7656	30.9219	31.5781	32.3125	33.3125
142500	310	167.846	1	0	6.03125	11.2969	15.4531	18.7656	21.2656	23.8281	25.6406	27.2812	28.375	29.7969	30.9375	31.5625	32.3438	33.3438
143000	310	152.852	1	0	6.07812	11.3281	15.4844	18.8125	21.3125	23.8594	25.6875	27.3281	28.4219	29.8438	30.9531	31.6094	32.3906	33.3594
143500	388.311	140.45	0.798328	0	6.125	11.3594	15.5312	18.8438	21.3594	23.875	25.7344	27.375	28.4688	29.8594	31	31.6562	32.4375	33.3906
144000	310	212.749	1	0	6.125	11.375	15.5625	18.875	21.375	23.8906	25.75	27.4062	28.5	29.8906	31.0312	31.6719	32.4531	33.4219
144500	544.387	98.5725	0.569448	0	6.10938	11.375	15.5312	18.8438	21.3438	23.875	25.75	27.4062	28.5	29.8906	31.0312	31.6562	32.4375	33.4219
145000	346.953	125.214	0.893492	0	6.07812	11.375	15.5156	18.8281	21.3438	23.875	25.7344	27.3906	28.5	29.875	31.0156	31.6406	32.4375	33.4062
145500	434.6	103.066	0.7133	0	6.0625	11.3438	15.5	18.8281	21.3281	23.875	25.7188	27.3594	28.5	29.875	30.9844	31.6406	32.4375	33.4062
146000	955.992	94.7768	0.324271	0	6.07812	11.3594	15.5	18.8125	21.3281	23.8906	25.7188	27.375	28.5156	29.8594	30.9844	31.6562	32.4531	33.4062
146500	609.28	110.144	0.508797	0	6.07812	11.3281	15.5	18.8125	21.3281	23.8438	25.7188	27.3438	28.4844	29.8438	30.9844	31.6562	32.4531	33.4062
147000	1197.49	61.9684	0.258874	0	6.07812	11.3125	15.5	18.8125	21.3281	23.8281	25.7188	27.3281	28.4375	29.8438	30.9688	31.625	32.4531	33.3906
147500	1197.49	79.7581	0.258874	0	6.07812	11.3125	15.5	18.7969	21.3281	23.8281	25.7031	27.2969	28.4219	29.8438	30.9688	31.6094	32.3906	33.3906
148000	434.6	112.119	0.7133	0	6.07812	11.3125	15.4844	18.7969	21.3125	23.8281	25.7031	27.2656	28.4062	29.8125	30.9531	31.6094	32.375	33.375
148500	544.387	97.9359	0.569448	0	6.07812	11.3125	15.4688	18.7969	21.2969	23.8281	25.6875	27.2344	28.3906	29.7969	30.9531	31.6094	32.3594	33.3438
149000	544.387	109.351	0.569448	0	6.07812	11.2969	15.4219	18.7969	21.2656	23.8281	25.6875	27.2188	28.375	29.7656	30.9531	31.6094	32.3594	33.3438
149500	310	144.916	1	0	6.10938	11.3125	15.4375	18.8125	21.2969	23.8594	25.6719	27.25	28.4062	29.7812	30.9844	31.6406	32.3906	33.3594
150000	854.171	80.571	0.362925	0	6.10938	11.3125	15.4531	18.8125	21.2969	23.8594	25.6875	27.2656	28.4062	29.7656	31	31.6406	32.4062	33.375
150500	486.406	124.065	0.637328	0	6.125	11.2656	15.4531	18.8125	21.3125	23.875	25.6875	27.2812	28.4219	29.7656	31.0156	31.6562	32.4062	33.3906
151000	388.311	118.512	0.798328	0	6.10938	11.25	15.4375	18.7969	21.2969	23.875	25.6875	27.25	28.4219	29.7344	31.0156	31.6562	32.3906	33.3906
151500	434.6	100.553	0.7133	0	6.15625	11.2969	15.4531	18.8281	21.3438	23.9219	25.7188	27.2969	28.4688	29.7656	31.0469	31.6875	32.4375	33.4375
152000	434.6	106.732	0.7133	0	6.15625	11.2969	15.4219	18.8438	21.3594	23.9375	25.7188	27.2969	28.4688	29.7812	31.0469	31.7031	32.4531	33.4531
152500	1500	60.561	0.206667	0	6.1875	11.3125	15.4531	18.8594	21.3906	23.9688	25.7188	27.3125	28.5	29.8125	31.0469	31.7344	32.4844	33.4688
153000	955.992	102.65	0.324271	0	6.1875	11.3125	15.4531	18.8438	21.3594	23.9688	25.7031	27.3125	28.5	29.7656	31.0469	31.6875	32.4844	33.4688
153500	1500	60.2737	0.206667	0	6.1875	11.3125	15.4531	18.8125	21.3594	23.9531	25.7031	27.2969	28.4844	29.7656	31.0469	31.6719	32.4844	33.4062
154000	681.909	96.5717	0.454606	0	6.1875	11.3125	15.4531	18.8125	21.3594	23.9531	25.6719	27.2812	28.4844	29.75	31.0156	31.6562	32.4688	33.375
154500	1340.24	90.2013	0.231302	0	6.1875	11.3125	15.4531	18.8125	21.3438	23.9375	25.6719	27.2656	28.4844	29.7344	31.0156	31.6094	32.4531	33.3438
155000	1500	77.3483	0.206667	0	6.20312	11.3281	15.4375	18.8281	21.3594	23.9531	25.6875	27.2656	28.4688	29.75	31.0156	31.625	32.4531	33.3281
155500	346.953	171.527	0.893492	0	6.20312	11.3281	15.4531	18.8594	21.3906	23.9844	25.7031	27.2969	28.5	29.7812	31.0312	31.6562	32.4844	33.3438
156000	1069.95	98.7092	0.289733	0	6.1875	11.3125	15.4219	18.8594	21.375	23.9688	25.7031	27.2812	28.5	29.7812	31.0156	31.6406	32.4844	33.3281
156500	1197.49	68.6793	0.258874	0	6.20312	11.3125	15.4375	18.875	21.375	23.9688	25.7188	27.2812	28.5	29.7969	31	31.625	32.5	33.3438
157000	1069.95	68.3046	0.289733	0	6.20312	11.3125	15.4375	18.875	21.375	23.9531	25.7188	27.2656	28.4688	29.7656	30.9531	31.625	32.4844	33.3438
157500	763.195	59.8298	0.406187	0	6.20312	11.2969	15.4375	18.875	21.375	23.9531	25.7031	27.25	28.4531	29.75	30.9375	31.6094	32.4688	33.3125
158000	1340.24	70.1359	0.231302	0	6.20312	11.2969	15.4375	18.875	21.375	23.9531	25.6719	27.2344	28.4375	29.75	30.9375	31.5938	32.4219	33.2812
158500	681.909	67.6212	0.454606	0	6.20312	11.2969	15.4375	18.875	21.375	23.9531	25.6094	27.2188	28.4375	29.7344	30.9375	31.5781	32.4219	33.2344
159000	609.28	97.9555	0.508797	0	6.20312	11.2969	15.4375	18.875	21.3594	23.9375	25.6094	27.2031	28.4219	29.7344	30.9219	31.5625	32.375	33.2188
159500	544.387	100.346	0.569448	0	6.20312	11.2812	15.4375	18.875	21.3438	23.9219	25.5625	27.2031	28.4219	29.7344	30.9219	31.5312	32.3594	33.2031
160000	434.6	90.2695	0.7133	0	6.20312	11.2812	15.4219	18.875	21.3438	23.8906	25.5625	27.2031	28.4062	29.7344	30.9219	31.4531	32.3594	33.1875
160500	544.387	97.2592	0.569448	0	6.20312	11.2656	15.4219	18.875	21.3281	23.8906	25.5625	27.2031	28.3906	29.6875	30.8906	31.4375	32.3594	33.1719
161000	854.171	78.7875	0.362925	0	6.20312	11.25	15.4219	18.875	21.3281	23.8906	25.5625	27.2031	28.375	29.6562	30.8594	31.4219	32.3438	33.1406
161500	1500	74.5205	0.206667	0	6.20312	11.25	15.4062	18.875	21.3281	23.8906	25.5312	27.2031	28.375	29.6406	30.8438	31.4062	32.3125	33.1094
162000	1500	50.5822	0.206667	0	6.20312	11.25	15.4062	18.8594	21.3281	23.875	25.5156	27.2031	28.3438	29.6406	30.8281	31.4062	32.2812	33.0781
162500	681.909	121.248	0.454606	0	6.17188	11.2344	15.4062	18.8438	21.3281	23.875	25.4688	27.2031	28.3281	29.6406	30.8281	31.3906	32.2656	33.0781
163000	1500	80.8979	0.206667	0	6.14844	11.2188	15.3984	18.8438	21.3281	23.8672	25.4688	27.1953	28.3125	29.6406	30.8203	31.3906	32.2656	33.0703
163500	486.406	119.324	0.637328	0	6.14062	11.2109	15.3984	18.8359	21.3203	23.8594	25.4609	27.1797	28.2969	29.6406	30.8203	31.3906	32.2656	33.0703
164000	1197.49	95.416	0.258874	0	6.14062	11.2031	15.3906	18.8359	21.3047	23.8516	25.4609	27.1641	28.2891	29.6406	30.8203	31.3828	32.2656	33.0625
164500	1340.24	88.8918	0.231302	0	6.13281	11.1797	15.3906	18.8359	21.2812	23.8438	25.4531	27.1641	28.2891	29.6406	30.8203	31.3828	32.2578	33.0625
165000	763.195	65.5071	0.406187	0	6.13281	11.1797	15.3906	18.8438	21.2734	23.8516	25.4531	27.1641	28.2891	29.6484	30.8281	31.3828	32.2656	33.0703
165500	388.311	167.988	0.798328	0	6.13281	11.1641	15.3906	18.8516	21.2812	23.8516	25.4609	27.1641	28.2891	29.6562	30.8359	31.3828	32.2734	33.0781
166000	544.387	105.665	0.569448	0	6.125	11.1562	15.3828	18.8359	21.2734	23.8516	25.4531	27.1484	28.2891	29.6562	30.8281	31.3828	32.2734	33.0781
166500	763.195	75.9752	0.406187	0	6.11719	11.1484	15.3828	18.8359	21.2578	23.8359	25.4531	27.1328	28.2891	29.6406	30.8281	31.3828	32.2734	33.0781
167000	486.406	125.557	0.637328	0	6.10156	11.1484	15.3828	18.8203	21.25	23.8203	25.4531	27.1328	28.2891	29.6328	30.8125	31.3828	32.2734	33.0781
167500	310	149.385	1	0	6.11719	11.1562	15.3984	18.8125	21.2656	23.8359	25.4688	27.1484	28.3047	29.6484	30.8281	31.3984	32.2734	33.0781
168000	346.953	112.729	0.893492	0	6.10156	11.1406	15.4062	18.8203	21.2734	23.8438	25.4766	27.1406	28.3125	29.6484	30.8359	31.4062	32.2812	33.0859
168500	955.992	70.369	0.324271	0	6.10156	11.1328	15.4141	18.8281	21.2734	23.8516	25.4688	27.1406	28.3203	29.6484	30.8438	31.4062	32.2891	33.0938
169000	310	198.579	1	0	6.10938	11.1562	15.4375	18.8516	21.2969	23.875	25.4922	27.1641	28.3359	29.6641	30.8516	31.4297	32.3047	33.1172
169500	486.406	140.561	0.637328	0	6.13281	11.1797	15.4531	18.8672	21.3203	23.8984	25.5156	27.1875	28.3594	29.6875	30.8594	31.4453	32.3281	33.125
170000	955.992	75.4536	0.324271	0	6.11719	11.1875	15.4531	18.8672	21.3281	23.9062	25.5234	27.1953	28.3594	29.6797	30.8672	31.4531	32.3281	33.1328
170500	388.311	103.689	0.798328	0	6.10156	11.1719	15.4453	18.8594	21.3125	23.9062	25.5156	27.1953	28.3594	29.6797	30.8672	31.4531	32.3203	33.1328
171000	1500	55.191	0.206667	0	6.10156	11.1719	15.4375	18.8516	21.3047	23.8984	25.5078	27.1797	28.3594	29.6797	30.8672	31.4453	32.3203	33.1172
171500	609.28	81.7253	0.508797	0	6.10156	11.1719	15.4375	18.8516	21.2969	23.875	25.5	27.1719	28.3594	29.6719	30.8672	31.4375	32.3047	33.1172
172000	1197.49	59.9211	0.258874	0	6.10156	11.1719	15.4375	18.8516	21.2969	23.8516	25.5	27.1562	28.3594	29.6719	30.8672	31.4297	32.3047	33.0859
172500	763.195	84.2489	0.406187	0	6.10156	11.1719	15.4375	18.8516	21.2891	23.8438	25.4766	27.1406	28.3594	29.6641	30.8672	31.4219	32.3047	33.0781
173000	854.171	78.8599	0.362925	0	6.10156	11.1719	15.4375	18.8516	21.2812	23.8438	25.4766	27.1406	28.3359	29.6484	30.8672	31.4219	32.2969	33.0547
173500	763.195	78.8362	0.406187	0	6.10156	11.1719	15.4375	18.8516	21.2812	23.8438	25.4688	27.125	28.3281	29.6406	30.8438	31.4141	32.2891	33.0547
174000	486.406	83.0483	0.637328	0	6.10156	11.1719	15.4375	18.8438	21.2812	23.8359	25.4688	27.1172	28.3281	29.6328	30.8203	31.4062	32.2734	33.0547
174500	346.953	143.298	0.893492	0	6.09375	11.1719	15.4297	18.8438	21.2812	23.8281	25.4688	27.1094	28.3281	29.6172	30.8047	31.3984	32.2734	33.0469
175000	544.387	66.1375	0.569448	0	6.10156	11.1719	15.4375	18.8438	21.2812	23.8359	25.4766	27.1094	28.3281	29.6172	30.8047	31.4062	32.2734	33.0469
175500	388.311	112.42	0.798328	0	6.10156	11.1562	15.4297	18.8438	21.2656	23.8281	25.4766	27.1094	28.3281	29.6016	30.7891	31.4062	32.2734	33.0469
176000	681.909	78.2775	0.454606	0	6.09375	11.1562	15.4375	18.8438	21.2656	23.8359	25.4688	27.1172	28.3359	29.6016	30.7969	31.4141	32.2734	33.0547
176500	1340.24	55.0826	0.231302	0	6.10938	11.1641	15.4375	18.8516	21.2812	23.8516	25.4766	27.125	28.3516	29.6094	30.8125	31.4297	32.2812	33.0703
177000	609.28	114.355	0.508797	0	6.11719	11.1719	15.4531	18.8594	21.2969	23.8594	25.4922	27.1328	28.3516	29.625	30.8203	31.4453	32.2969	33.0859
177500	1500	80.7443	0.206667	0	6.11719	11.1719	15.4453	18.8438	21.2891	23.8438	25.4922	27.1328	28.3516	29.625	30.8125	31.4297	32.2969	33.0781
178000	1340.24	89.065	0.231302	0	6.11719	11.1641	15.4531	18.8359	21.2969	23.8516	25.4922	27.1406	28.3594	29.6328	30.8047	31.4375	32.2969	33.0859
178500	310	167.827	1	0	6.10938	11.1719	15.4453	18.8359	21.2891	23.8594	25.5	27.1484	28.3672	29.6406	30.8047	31.4453	32.3047	33.0859
179000	955.992	83.5768	0.324271	0	6.10938	11.1719	15.4453	18.8438	21.2969	23.8594	25.5078	27.1484	28.375	29.6406	30.8047	31.4531	32.2969	33.0938
179500	346.953	151.293	0.893492	0	6.09375	11.1641	15.4453	18.8438	21.2812	23.8516	25.5078	27.1406	28.375	29.6406	30.8047	31.4453	32.2969	33.0781
180000	544.387	93.6537	0.569448	0	6.07812	11.1641	15.4297	18.8438	21.2734	23.8516	25.5078	27.125	28.375	29.6406	30.8047	31.4297	32.2891	33.0781
180500	346.953	99.0965	0.893492	0	6.07031	11.1562	15.4219	18.8281	21.2734	23.8438	25.5078	27.1172	28.3672	29.6406	30.8047	31.4297	32.2812	33.0703
181000	763.195	87.4059	0.406187	0	6.0625	11.1562	15.4141	18.8281	21.2656	23.8438	25.5	27.1094	28.3672	29.6406	30.7891	31.4219	32.2734	33.0625
181500	681.909	83.8441	0.454606	0	6.0625	11.1562	15.4141	18.8281	21.2656	23.8203	25.4844	27.1016	28.3516	29.6328	30.7891	31.4219	32.2656	33.0625
182000	1197.49	79.5525	0.258874	0	6.05469	11.1484	15.4141	18.8281	21.2656	23.7891	25.4766	27.1016	28.3438	29.6328	30.7891	31.4141	32.2656	33.0547
182500	609.28	115.018	0.508797	0	6.05469	11.1406	15.4141	18.8203	21.2578	23.7656	25.4688	27.1016	28.3359	29.625	30.7891	31.4141	32.2578	33.0547
183000	1500	83.4259	0.206667	0	6.04688	11.1172	15.4141	18.8125	21.25	23.7656	25.4688	27.1016	28.3359	29.625	30.7891	31.4141	32.2422	33.0391
183500	544.387	86.4419	0.569448	0	6.0625	11.1328	15.4375	18.8281	21.2656	23.7891	25.4922	27.125	28.3594	29.6406	30.8047	31.4375	32.2656	33.0547
184000	346.953	139.614	0.893492	0	6.05469	11.1484	15.4531	18.8438	21.2812	23.7969	25.5	27.1406	28.375	29.6562	30.8203	31.4453	32.2734	33.0625
184500	1500	98.6673	0.206667	0	6.05469	11.1562	15.4609	18.8438	21.2812	23.7891	25.5078	27.1406	28.3828	29.6484	30.8281	31.4531	32.2812	33.0625
