"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"352.325K Weight"	"400.43K Weight"	"455.102K Weight"	"517.238K Weight"	"587.859K Weight"	"668.121K Weight"	"759.342K Weight"	"863.017K Weight"	"980.848K Weight"	"1114.77K Weight"	"1266.97K Weight"	"1439.95K Weight"	"1636.56K Weight"	"1860K Weight"
67000	310	51.7403	1	0	-2.36255	-4.4718	-6.44934	-8.29932	-9.82349	-11.3652	-12.9047	-14.1267	-15.4498	-16.5918	-17.7648	-18.7959	-19.9702	-20.8599
67500	668.121	60.897	0.463988	0	-2.36255	-4.47083	-6.44885	-8.29846	-9.82275	-11.3644	-12.9032	-14.1256	-15.4484	-16.5901	-17.7628	-18.7942	-19.9684	-20.8579
68000	1266.97	69.2747	0.244678	0	-2.36304	-4.4707	-6.44873	-8.29858	-9.82312	-11.3641	-12.9028	-14.126	-15.448	-16.5898	-17.7622	-18.7938	-19.9678	-20.8572
68500	310	53.2938	1	0	-2.36316	-4.47009	-6.44885	-8.29797	-9.82263	-11.3641	-12.902	-14.1254	-15.4469	-16.5887	-17.7611	-18.793	-19.9666	-20.8557
69000	400.43	64.6949	0.774169	0	-2.3634	-4.47046	-6.44885	-8.29761	-9.82214	-11.3634	-12.9012	-14.1245	-15.4459	-16.5878	-17.7598	-18.7917	-19.9652	-20.8544
69500	517.238	43.6647	0.599337	0	-2.36304	-4.47034	-6.44849	-8.29675	-9.82104	-11.3618	-12.8997	-14.1233	-15.4443	-16.5863	-17.7582	-18.79	-19.9635	-20.8525
70000	310	47.4642	1	0	-2.36255	-4.46997	-6.448	-8.29578	-9.82019	-11.3612	-12.8989	-14.1224	-15.4437	-16.5851	-17.7567	-18.7886	-19.9619	-20.8508
70500	759.342	65.5818	0.408248	0	-2.36255	-4.47009	-6.44849	-8.29651	-9.82043	-11.3618	-12.8997	-14.1228	-15.4443	-16.585	-17.7567	-18.7883	-19.9618	-20.8505
71000	455.102	49.8373	0.681167	0	-2.36243	-4.46973	-6.44849	-8.29614	-9.81995	-11.3605	-12.8988	-14.1216	-15.4426	-16.5834	-17.755	-18.7865	-19.96	-20.8486
71500	863.017	69.5485	0.359205	0	-2.36255	-4.46997	-6.44873	-8.29663	-9.8208	-11.3612	-12.8994	-14.1235	-15.4432	-16.584	-17.7562	-18.7874	-19.96	-20.8486
72000	668.121	70.6786	0.463988	0	-2.36243	-4.47052	-6.44873	-8.297	-9.82056	-11.3616	-12.8993	-14.1234	-15.4437	-16.5845	-17.7562	-18.7879	-19.9602	-20.8488
72500	980.848	55.3253	0.316053	0	-2.36237	-4.47064	-6.44879	-8.29706	-9.82062	-11.3617	-12.8994	-14.1234	-15.4445	-16.5848	-17.7568	-18.7883	-19.9606	-20.8494
73000	1266.97	91.7306	0.244678	0	-2.36224	-4.47064	-6.44867	-8.297	-9.82056	-11.3619	-12.8994	-14.1237	-15.4445	-16.5853	-17.757	-18.7884	-19.9612	-20.8504
73500	517.238	44.6706	0.599337	0	-2.36224	-4.47083	-6.44873	-8.29681	-9.8205	-11.3618	-12.8989	-14.1235	-15.4442	-16.5851	-17.7569	-18.7883	-19.9609	-20.8507
74000	1114.77	71.0194	0.278085	0	-2.36212	-4.47058	-6.44855	-8.29669	-9.82001	-11.3615	-12.8986	-14.123	-15.4439	-16.5847	-17.7563	-18.788	-19.9604	-20.8502
74500	400.43	77.9106	0.774169	0	-2.36212	-4.47055	-6.44861	-8.29669	-9.82022	-11.3618	-12.8988	-14.1233	-15.4443	-16.5851	-17.7569	-18.7881	-19.9606	-20.8504
75000	587.859	61.0842	0.527338	0	-2.36215	-4.47064	-6.44867	-8.29684	-9.82043	-11.3619	-12.8989	-14.1232	-15.4443	-16.5851	-17.7569	-18.7881	-19.9605	-20.8503
75500	400.43	61.6167	0.774169	0	-2.36215	-4.47076	-6.44897	-8.29712	-9.8205	-11.3621	-12.8991	-14.1235	-15.4444	-16.5851	-17.757	-18.7881	-19.9605	-20.8503
76000	310	42.8111	1	0	-2.36191	-4.47052	-6.44861	-8.29681	-9.82025	-11.3617	-12.8988	-14.1231	-15.4441	-16.5847	-17.7566	-18.7875	-19.9601	-20.8498
76500	1114.77	42.8048	0.278085	0	-2.36157	-4.47031	-6.44785	-8.29608	-9.81958	-11.361	-12.8979	-14.1222	-15.4432	-16.5839	-17.7557	-18.7866	-19.9591	-20.8488
77000	668.121	49.3554	0.463988	0	-2.36127	-4.47009	-6.44745	-8.29584	-9.81894	-11.3605	-12.8972	-14.1216	-15.4426	-16.5832	-17.755	-18.7859	-19.9584	-20.8482
77500	400.43	55.3142	0.774169	0	-2.36115	-4.47018	-6.4472	-8.29568	-9.81863	-11.3604	-12.897	-14.1214	-15.4422	-16.5827	-17.7547	-18.7855	-19.958	-20.8477
78000	1266.97	101.043	0.244678	0	-2.36105	-4.47015	-6.44702	-8.29562	-9.8187	-11.3602	-12.8969	-14.1213	-15.442	-16.5825	-17.7545	-18.7852	-19.9578	-20.8476
78500	587.859	57.7474	0.527338	0	-2.36111	-4.47018	-6.44705	-8.29568	-9.81894	-11.3603	-12.8971	-14.1214	-15.442	-16.5827	-17.7547	-18.7854	-19.9579	-20.8477
79000	863.017	78.6935	0.359205	0	-2.36108	-4.47028	-6.44708	-8.29578	-9.81894	-11.3603	-12.8969	-14.1213	-15.4419	-16.5826	-17.7545	-18.7852	-19.9576	-20.8476
79500	352.325	49.8007	0.879868	0	-2.36108	-4.47029	-6.44714	-8.29582	-9.819	-11.3604	-12.897	-14.1215	-15.442	-16.5827	-17.7546	-18.7853	-19.9577	-20.8476
80000	759.342	68.946	0.408248	0	-2.36108	-4.47026	-6.44707	-8.29579	-9.81895	-11.3603	-12.8969	-14.1213	-15.4419	-16.5825	-17.7545	-18.7851	-19.9576	-20.8475
80500	310	61.4069	1	0	-2.36093	-4.47011	-6.44695	-8.29576	-9.81885	-11.3602	-12.8967	-14.1211	-15.4417	-16.5823	-17.7542	-18.7849	-19.9573	-20.8472
81000	587.859	61.5416	0.527338	0	-2.36096	-4.47015	-6.44696	-8.29582	-9.81894	-11.3604	-12.8969	-14.1212	-15.4419	-16.5825	-17.7544	-18.785	-19.9575	-20.8473
81500	310	39.9546	1	0	-2.36092	-4.47012	-6.44692	-8.29583	-9.81892	-11.3605	-12.8969	-14.1212	-15.4418	-16.5825	-17.7543	-18.7851	-19.9575	-20.8473
82000	310	42.3453	1	0	-2.36082	-4.47003	-6.44682	-8.29572	-9.81878	-11.3603	-12.8967	-14.1211	-15.4417	-16.5824	-17.7542	-18.7849	-19.9573	-20.8472
82500	1636.56	80.5844	0.189422	0	-2.36089	-4.47005	-6.44687	-8.29572	-9.81882	-11.3603	-12.8967	-14.1211	-15.4417	-16.5824	-17.7541	-18.7849	-19.9573	-20.8471
83000	587.859	51.2218	0.527338	0	-2.36093	-4.47005	-6.44691	-8.29572	-9.81883	-11.3604	-12.8968	-14.121	-15.4416	-16.5823	-17.7542	-18.7849	-19.9573	-20.8471
83500	455.102	54.6538	0.681167	0	-2.36094	-4.47008	-6.4469	-8.29573	-9.81886	-11.3604	-12.8967	-14.121	-15.4416	-16.5823	-17.7541	-18.7848	-19.9572	-20.8471
84000	400.43	64.1169	0.774169	0	-2.36085	-4.47006	-6.44682	-8.29565	-9.81879	-11.3603	-12.8966	-14.1209	-15.4415	-16.5821	-17.754	-18.7847	-19.9571	-20.8469
84500	455.102	55.8523	0.681167	0	-2.36083	-4.47008	-6.44685	-8.29566	-9.81877	-11.3603	-12.8966	-14.1208	-15.4414	-16.5821	-17.7539	-18.7846	-19.957	-20.8468
85000	1439.95	77.3837	0.215285	0	-2.3608	-4.47007	-6.4468	-8.29563	-9.81881	-11.3602	-12.8965	-14.1208	-15.4414	-16.582	-17.7539	-18.7845	-19.9569	-20.8468
85500	352.325	59.1077	0.879868	0	-2.36076	-4.47004	-6.44671	-8.2955	-9.8187	-11.3601	-12.8964	-14.1207	-15.4412	-16.5819	-17.7537	-18.7844	-19.9567	-20.8466
86000	400.43	46.0688	0.774169	0	-2.36077	-4.47004	-6.44664	-8.29543	-9.81864	-11.36	-12.8963	-14.1206	-15.4411	-16.5818	-17.7536	-18.7843	-19.9566	-20.8465
86500	400.43	45.5409	0.774169	0	-2.36051	-4.46977	-6.44633	-8.29511	-9.81831	-11.3596	-12.896	-14.1203	-15.4408	-16.5815	-17.7532	-18.7839	-19.9563	-20.8461
87000	455.102	53.6514	0.681167	0	-2.36047	-4.46973	-6.44631	-8.29501	-9.81821	-11.3595	-12.8958	-14.1202	-15.4406	-16.5813	-17.7531	-18.7838	-19.9561	-20.846
87500	587.859	39.0303	0.527338	0	-2.36046	-4.46972	-6.44631	-8.29501	-9.81822	-11.3594	-12.8958	-14.1202	-15.4406	-16.5813	-17.7531	-18.7838	-19.9561	-20.846
88000	1439.95	52.6513	0.215285	0	-2.36042	-4.46965	-6.44626	-8.29496	-9.81815	-11.3594	-12.8958	-14.1201	-15.4406	-16.5812	-17.753	-18.7837	-19.956	-20.8459
88500	455.102	50.5118	0.681167	0	-2.36042	-4.46967	-6.44628	-8.29496	-9.81816	-11.3594	-12.8958	-14.1201	-15.4406	-16.5813	-17.753	-18.7837	-19.956	-20.8459
89000	517.238	63.6007	0.599337	0	-2.36041	-4.46966	-6.44628	-8.29497	-9.81818	-11.3594	-12.8958	-14.1202	-15.4406	-16.5813	-17.753	-18.7837	-19.9561	-20.8459
89500	400.43	50.1258	0.774169	0	-2.36041	-4.46965	-6.44629	-8.29496	-9.81817	-11.3594	-12.8958	-14.1201	-15.4406	-16.5813	-17.753	-18.7837	-19.956	-20.8459
90000	1439.95	120.358	0.215285	0	-2.36044	-4.46964	-6.44629	-8.29496	-9.81817	-11.3594	-12.8958	-14.1201	-15.4405	-16.5813	-17.753	-18.7836	-19.956	-20.8459
90500	1266.97	72.0629	0.244678	0	-2.36045	-4.46964	-6.44629	-8.29496	-9.81817	-11.3594	-12.8958	-14.1201	-15.4405	-16.5813	-17.753	-18.7837	-19.956	-20.8459
91000	1636.56	174.81	0.189422	0	-2.36045	-4.46966	-6.4463	-8.29498	-9.81818	-11.3594	-12.8958	-14.1201	-15.4406	-16.5813	-17.753	-18.7837	-19.956	-20.8459
91500	668.121	54.0454	0.463988	0	-2.36046	-4.46967	-6.4463	-8.29498	-9.8182	-11.3594	-12.8958	-14.1201	-15.4406	-16.5813	-17.753	-18.7837	-19.956	-20.8459
92000	863.017	48.6869	0.359205	0	-2.36047	-4.46968	-6.44632	-8.295	-9.81821	-11.3594	-12.8958	-14.1201	-15.4406	-16.5813	-17.753	-18.7837	-19.956	-20.8459
92500	400.43	45.3447	0.774169	0	-2.36047	-4.46967	-6.4463	-8.29497	-9.81819	-11.3594	-12.8958	-14.1201	-15.4405	-16.5813	-17.753	-18.7837	-19.956	-20.8459
93000	1266.97	56.1238	0.244678	0	-2.36047	-4.46967	-6.44628	-8.29497	-9.81817	-11.3594	-12.8958	-14.1201	-15.4405	-16.5813	-17.753	-18.7836	-19.956	-20.8458
93500	863.017	74.3042	0.359205	0	-2.36047	-4.46966	-6.44628	-8.29496	-9.81816	-11.3594	-12.8958	-14.1201	-15.4405	-16.5812	-17.753	-18.7836	-19.9559	-20.8458
94000	352.325	49.312	0.879868	0	-2.36048	-4.46966	-6.44628	-8.29495	-9.81814	-11.3593	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
94500	352.325	67.3419	0.879868	0	-2.36047	-4.46965	-6.44627	-8.29494	-9.81814	-11.3593	-12.8957	-14.12	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
95000	1439.95	69.9859	0.215285	0	-2.36047	-4.46965	-6.44628	-8.29495	-9.81814	-11.3593	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
95500	1636.56	78.4278	0.189422	0	-2.36047	-4.46965	-6.44628	-8.29495	-9.81814	-11.3594	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
96000	517.238	51.686	0.599337	0	-2.36048	-4.46966	-6.44628	-8.29495	-9.81815	-11.3594	-12.8957	-14.1201	-15.4405	-16.5812	-17.753	-18.7836	-19.9559	-20.8458
96500	400.43	52.5357	0.774169	0	-2.36048	-4.46966	-6.44628	-8.29495	-9.81815	-11.3594	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
97000	352.325	57.2319	0.879868	0	-2.36047	-4.46966	-6.44628	-8.29494	-9.81814	-11.3593	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
97500	668.121	52.322	0.463988	0	-2.36047	-4.46966	-6.44628	-8.29494	-9.81814	-11.3593	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
98000	863.017	113.164	0.359205	0	-2.36047	-4.46966	-6.44628	-8.29494	-9.81815	-11.3593	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
98500	352.325	52.6281	0.879868	0	-2.36047	-4.46966	-6.44628	-8.29494	-9.81815	-11.3593	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
99000	455.102	52.8818	0.681167	0	-2.36048	-4.46966	-6.44628	-8.29494	-9.81815	-11.3594	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
99500	587.859	67.8869	0.527338	0	-2.36047	-4.46966	-6.44628	-8.29494	-9.81815	-11.3593	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
100000	980.848	97.9038	0.316053	0	-2.36047	-4.46966	-6.44628	-8.29494	-9.81815	-11.3593	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
100500	310	47.2831	1	0	-2.36047	-4.46966	-6.44628	-8.29494	-9.81815	-11.3593	-12.8957	-14.1201	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
101000	517.238	58.4682	0.599337	0	-2.36047	-4.46965	-6.44627	-8.29493	-9.81815	-11.3593	-12.8957	-14.12	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
101500	863.017	63.8351	0.359205	0	-2.36047	-4.46965	-6.44627	-8.29493	-9.81815	-11.3593	-12.8957	-14.12	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
102000	587.859	62.6653	0.527338	0	-2.36047	-4.46965	-6.44627	-8.29493	-9.81815	-11.3593	-12.8957	-14.12	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
102500	517.238	62.9541	0.599337	0	-2.36047	-4.46965	-6.44627	-8.29493	-9.81815	-11.3593	-12.8957	-14.12	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
103000	352.325	54.9661	0.879868	0	-2.36047	-4.46965	-6.44627	-8.29493	-9.81815	-11.3593	-12.8957	-14.12	-15.4405	-16.5812	-17.7529	-18.7836	-19.9559	-20.8458
103500	352.325	55.0695	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
104000	400.43	47.1008	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29492	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
104500	517.238	45.4092	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
105000	310	63.7287	1	0	-2.36046	-4.46965	-6.44626	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
105500	587.859	54.3026	0.527338	0	-2.36046	-4.46964	-6.44626	-8.29492	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
106000	980.848	54.3921	0.316053	0	-2.36046	-4.46964	-6.44626	-8.29492	-9.81813	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
106500	352.325	49.5013	0.879868	0	-2.36046	-4.46964	-6.44626	-8.29492	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
107000	1114.77	82.6974	0.278085	0	-2.36046	-4.46964	-6.44626	-8.29492	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
107500	587.859	59.9706	0.527338	0	-2.36046	-4.46964	-6.44626	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
108000	668.121	90.6914	0.463988	0	-2.36046	-4.46964	-6.44626	-8.29492	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
108500	455.102	50.4455	0.681167	0	-2.36046	-4.46964	-6.44626	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
109000	1266.97	139.276	0.244678	0	-2.36046	-4.46965	-6.44626	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
109500	1266.97	67.9611	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
110000	455.102	59.5026	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
110500	587.859	72.5901	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
111000	863.017	74.627	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
111500	668.121	66.6894	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
112000	668.121	67.7986	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
112500	759.342	56.6117	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
113000	310	51.8209	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
113500	759.342	86.0214	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
114000	400.43	46.6232	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
114500	863.017	68.1377	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
115000	1114.77	63.045	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
115500	1114.77	89.5524	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
116000	400.43	38.4503	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
116500	352.325	48.2574	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
117000	759.342	62.7717	0.408248	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
117500	310	57.9776	1	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
118000	455.102	64.8015	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
118500	980.848	54.7403	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
119000	863.017	91.7194	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
119500	980.848	84.59	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
120000	863.017	93.0065	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
120500	1860	169.324	0.166667	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
121000	980.848	67.6909	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
121500	352.325	58.938	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
122000	668.121	69.6483	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
122500	352.325	54.1336	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
123000	400.43	57.6789	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
123500	455.102	50.0266	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
124000	455.102	55.7569	0.681167	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
124500	668.121	56.0467	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
125000	587.859	54.7563	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
125500	352.325	43.6304	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
126000	400.43	52.6211	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
126500	400.43	64.3136	0.774169	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
127000	1114.77	84.4618	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
127500	1439.95	99.3537	0.215285	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
128000	352.325	55.2656	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
128500	1266.97	54.2723	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
129000	587.859	69.5866	0.527338	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
129500	352.325	42.8208	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
130000	668.121	62.227	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
130500	863.017	66.8511	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
131000	1114.77	123.747	0.278085	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
131500	352.325	46.9501	0.879868	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
132000	1266.97	92.5434	0.244678	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
132500	980.848	117.815	0.316053	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
133000	517.238	64.3324	0.599337	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
133500	668.121	58.4513	0.463988	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
134000	863.017	78.5646	0.359205	0	-2.36046	-4.46965	-6.44627	-8.29493	-9.81814	-11.3593	-12.8957	-14.12	-15.4404	-16.5812	-17.7529	-18.7836	-19.9559	-20.8457
