#"Steps"	"Temperature (K)"	"310K Weight"	"330.194K Weight"	"351.703K Weight"	"374.613K Weight"	"399.016K Weight"	"425.008K Weight"	"452.694K Weight"	"482.183K Weight"	"513.592K Weight"	"547.048K Weight"	"582.684K Weight"	"620.64K Weight"	"661.069K Weight"	"704.132K Weight"	"750K Weight"
512500	750	68.0648	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
513000	452.694	75.6207	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
513500	482.183	90.3706	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
514000	310	96.8193	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
514500	374.613	74.8742	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
515000	374.613	88.2032	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
515500	452.694	83.0703	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
516000	330.194	98.5482	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
516500	399.016	68.9059	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
517000	704.132	84.1489	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
517500	582.684	85.5932	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
518000	620.64	89.9691	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
518500	513.592	90.5235	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
519000	310	89.1445	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
519500	452.694	69.6654	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
520000	452.694	92.0867	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
520500	330.194	98.3227	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
521000	704.132	66.7972	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
521500	330.194	95.9046	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
522000	330.194	94.2807	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
522500	452.694	69.3207	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
523000	704.132	80.1495	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
523500	310	68.7184	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
524000	330.194	90.5173	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
524500	620.64	64.0956	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
525000	351.703	85.243	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
525500	330.194	91.3305	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
526000	513.592	79.729	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
526500	374.613	128.128	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
527000	452.694	98.8615	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
527500	452.694	77.9656	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
528000	452.694	64.6669	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
528500	425.008	78.8796	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
529000	482.183	76.7845	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
529500	513.592	72.2894	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
530000	547.048	70.3275	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
530500	704.132	78.8108	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
531000	351.703	77.4063	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
531500	482.183	78.3399	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
532000	661.069	70.4227	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
532500	310	71.6719	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
533000	351.703	86.4718	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
533500	374.613	74.1977	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
534000	482.183	71.6558	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
534500	351.703	114.597	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
535000	582.684	85.297	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
535500	399.016	63.064	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
536000	452.694	68.3263	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
536500	399.016	96.4398	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
537000	750	87.3541	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
537500	425.008	104.831	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
538000	452.694	65.8552	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
538500	452.694	83.605	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
539000	513.592	63.7639	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
539500	399.016	79.0822	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
540000	661.069	68.6081	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
540500	351.703	74.7389	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
541000	330.194	89.4598	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
541500	425.008	77.4626	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
542000	374.613	65.8778	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
542500	704.132	67.0706	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
543000	351.703	87.0077	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
543500	374.613	70.9397	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
544000	704.132	58.5239	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
544500	399.016	96.1908	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
545000	351.703	84.6388	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
545500	482.183	81.0491	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
546000	374.613	91.9126	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
546500	482.183	70.6705	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
547000	582.684	70.6096	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
547500	374.613	85.4552	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
548000	374.613	75.8477	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
548500	582.684	71.1001	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
549000	482.183	84.9358	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
549500	330.194	90.8262	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
550000	425.008	80.2135	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
550500	351.703	71.6361	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
551000	330.194	76.7925	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
551500	351.703	114.254	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
552000	452.694	92.6587	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
552500	582.684	83.0966	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
553000	425.008	65.6561	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
553500	310	63.0114	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
554000	482.183	64.0354	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
554500	582.684	68.6614	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
555000	374.613	92.9425	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
555500	374.613	82.0927	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
556000	661.069	76.2316	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
556500	330.194	89.1571	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
557000	661.069	69.3142	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
557500	425.008	73.0185	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
558000	661.069	74.437	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
558500	547.048	74.1198	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
559000	620.64	75.0969	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
559500	425.008	90.9168	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
560000	374.613	83.9801	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
560500	547.048	57.173	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
561000	374.613	104.026	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
561500	374.613	69.9259	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
562000	425.008	93.0781	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
562500	351.703	76.3013	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
563000	661.069	67.1162	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
563500	310	117.719	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
564000	425.008	91.3196	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
564500	310	104.131	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
565000	513.592	100.812	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
565500	310	96.5565	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
566000	513.592	69.7884	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
566500	399.016	71.1052	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
567000	452.694	76.3886	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
567500	482.183	68.8934	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
568000	452.694	66.3855	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
568500	330.194	93.7661	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
569000	547.048	64.1083	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
569500	374.613	87.0633	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
570000	452.694	64.0024	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
570500	330.194	84.6909	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
571000	310	85.7143	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
571500	582.684	82.123	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
572000	620.64	68.0969	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
572500	750	61.7017	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
573000	425.008	92.098	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
573500	513.592	70.9712	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
574000	452.694	75.3848	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
574500	310	125.617	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
575000	482.183	79.5118	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
575500	399.016	71.356	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
576000	452.694	66.825	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
576500	750	70.0989	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
577000	661.069	65.7341	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
577500	351.703	74.3137	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
578000	452.694	73.1652	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
578500	620.64	72.4868	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
579000	582.684	85.0367	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
579500	425.008	82.3971	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
580000	374.613	69.5968	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
580500	425.008	93.4056	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
581000	330.194	97.2432	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
581500	310	91.7094	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
582000	452.694	84.6781	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
582500	620.64	66.257	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
583000	374.613	82.9765	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
583500	310	72.6426	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
584000	482.183	67.9205	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
584500	310	95.5636	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
585000	452.694	58.4209	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
585500	620.64	64.9378	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
586000	513.592	61.794	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
586500	704.132	70.7855	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
587000	399.016	74.0015	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
587500	482.183	74.3352	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
588000	482.183	82.4266	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
588500	374.613	89.7681	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
589000	351.703	95.6063	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
589500	513.592	72.7108	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
590000	661.069	61.8422	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
590500	482.183	81.2233	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
591000	351.703	91.7483	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
591500	547.048	75.838	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
592000	330.194	87.586	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
592500	351.703	81.5053	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
593000	425.008	63.7924	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
593500	351.703	74.496	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
594000	482.183	76.2962	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
594500	330.194	110.077	0	2.31005	4.37808	6.06602	7.48094	9.17974	10.3001	11.4691	12.3366	13.4299	14.3759	14.8973	15.9203	16.5218	17.2346
