"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"347.828K Weight"	"390.272K Weight"	"437.895K Weight"	"491.33K Weight"	"551.284K Weight"	"618.555K Weight"	"694.035K Weight"	"778.725K Weight"	"873.75K Weight"	"980.37K Weight"	"1100K Weight"
444300	980.37	75.6704	0.316207	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444350	491.33	108.826	0.630941	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444400	1100	45.7193	0.281818	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444450	437.895	126.33	0.707932	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444500	491.33	63.8058	0.630941	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444550	1100	76.8874	0.281818	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444600	310	138.888	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444650	551.284	58.4456	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444700	1100	67.3335	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444750	390.272	102.671	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444800	437.895	67.6775	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444850	491.33	59.589	0.630941	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444900	1100	51.06	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
444950	980.37	54.4422	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445000	347.828	105.997	0.891245	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445050	694.035	56.0306	0.446663	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445100	1100	60.3164	0.281818	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445150	347.828	116.328	0.891245	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445200	873.75	52.0818	0.354793	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445250	551.284	64.0708	0.562323	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445300	873.75	65.3319	0.354793	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445350	310	87.3505	1	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445400	694.035	61.5005	0.446663	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445450	551.284	62.8284	0.562323	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445500	980.37	69.7676	0.316207	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445550	1100	78.2571	0.281818	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445600	437.895	76.1197	0.707932	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445650	437.895	62.3128	0.707932	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445700	873.75	56.7155	0.354793	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445750	310	103.275	1	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445800	980.37	51.5935	0.316207	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445850	310	118.608	1	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445900	491.33	90.6064	0.630941	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
445950	873.75	60.0547	0.354793	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446000	347.828	147.432	0.891245	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446050	390.272	105.898	0.794318	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446100	980.37	52.1022	0.316207	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446150	873.75	69.454	0.354793	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446200	618.555	84.2779	0.501168	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446250	694.035	67.9521	0.446663	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446300	310	142.861	1	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446350	618.555	56.2694	0.501168	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446400	390.272	93.2839	0.794318	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446450	778.725	75.1944	0.398087	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446500	347.828	116.878	0.891245	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446550	491.33	78.0314	0.630941	0	4.85541	8.78366	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446600	390.272	82.1264	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446650	491.33	77.1831	0.630941	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446700	551.284	75.6306	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446750	694.035	80.8429	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446800	551.284	53.1743	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446850	873.75	50.8686	0.354793	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446900	437.895	81.9836	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
446950	1100	59.4651	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447000	390.272	99.6515	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447050	551.284	60.4431	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447100	694.035	79.7131	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447150	778.725	60.4272	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447200	778.725	62.8553	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447250	873.75	72.9108	0.354793	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447300	1100	53.4905	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447350	1100	67.37	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447400	437.895	75.0099	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447450	694.035	46.7971	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447500	694.035	68.5716	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447550	778.725	53.5491	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447600	1100	60.8251	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447650	1100	53.7066	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447700	390.272	65.6302	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447750	778.725	62.8267	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447800	1100	62.3843	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447850	551.284	54.4669	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447900	778.725	65.266	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
447950	1100	55.949	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448000	873.75	66.8948	0.354793	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448050	778.725	58.3149	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448100	1100	44.9517	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448150	778.725	60.6244	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448200	980.37	70.3173	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448250	1100	57.5339	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448300	491.33	74.2175	0.630941	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448350	551.284	61.4399	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448400	980.37	54.4906	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448450	491.33	76.9967	0.630941	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448500	980.37	67.4751	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448550	980.37	50.7689	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448600	390.272	71.0154	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448650	694.035	64.4483	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448700	491.33	54.531	0.630941	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448750	618.555	62.6165	0.501168	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448800	551.284	67.6821	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448850	551.284	58.7287	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448900	873.75	46.9294	0.354793	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
448950	618.555	57.0586	0.501168	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449000	778.725	59.6586	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449050	694.035	77.3434	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449100	1100	65.8781	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449150	980.37	66.1251	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449200	551.284	61.5553	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449250	1100	65.0928	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449300	694.035	69.7345	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449350	437.895	88.8556	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449400	980.37	71.9902	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449450	437.895	101.496	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449500	551.284	72.831	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449550	980.37	64.3723	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449600	390.272	79.6894	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449650	778.725	49.6904	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449700	1100	56.7848	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449750	551.284	79.2148	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449800	694.035	83.3558	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449850	1100	64.9385	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449900	873.75	69.8143	0.354793	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
449950	980.37	53.0764	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450000	347.828	117.048	0.891245	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450050	778.725	49.0804	0.398087	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450100	310	144.377	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450150	873.75	69.207	0.354793	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450200	310	164.503	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450250	390.272	108.474	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450300	437.895	117.515	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450350	390.272	96.3193	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450400	390.272	110.46	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450450	437.895	112.86	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450500	618.555	73.582	0.501168	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450550	551.284	99.2846	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450600	347.828	92.0739	0.891245	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450650	618.555	82.7457	0.501168	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450700	437.895	87.4453	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450750	551.284	77.2957	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450800	551.284	89.8085	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450850	618.555	84.5706	0.501168	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450900	437.895	103.726	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
450950	390.272	105.861	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451000	778.725	90.6265	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451050	347.828	90.5977	0.891245	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451100	778.725	78.2501	0.398087	0	4.8554	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451150	310	141.905	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451200	390.272	120.481	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451250	873.75	70.7543	0.354793	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451300	310	137.475	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451350	618.555	71.4431	0.501168	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451400	694.035	128.783	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451450	310	174.042	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451500	873.75	68.268	0.354793	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451550	310	184.989	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451600	437.895	112.916	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451650	551.284	68.0348	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451700	437.895	89.4966	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451750	310	155.374	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451800	694.035	74.0754	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451850	347.828	162.956	0.891245	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451900	491.33	79.8134	0.630941	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
451950	437.895	113.301	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452000	347.828	84.1994	0.891245	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452050	390.272	80.9528	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452100	437.895	88.2408	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452150	491.33	76.5038	0.630941	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452200	551.284	72.2875	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452250	551.284	114.755	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452300	980.37	64.0355	0.316207	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452350	347.828	138.722	0.891245	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452400	551.284	51.2668	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452450	347.828	132.333	0.891245	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452500	390.272	88.0788	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452550	778.725	70.915	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452600	310	124.182	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452650	778.725	58.5801	0.398087	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452700	694.035	106.542	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452750	310	189.218	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452800	347.828	92.5385	0.891245	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452850	437.895	106.414	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452900	551.284	96.6522	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
452950	551.284	89.6039	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453000	390.272	107.936	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453050	491.33	74.5728	0.630941	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453100	390.272	104.965	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453150	347.828	103.805	0.891245	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453200	390.272	87.6713	0.794318	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453250	694.035	69.8158	0.446663	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453300	310	96.5405	1	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453350	437.895	85.6997	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453400	347.828	87.5248	0.891245	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453450	437.895	66.0763	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453500	618.555	85.212	0.501168	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453550	618.555	97.4969	0.501168	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453600	551.284	63.1044	0.562323	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453650	1100	73.9456	0.281818	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453700	437.895	94.1236	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453750	437.895	83.6747	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
453800	437.895	71.0193	0.707932	0	4.85541	8.78365	11.8807	14.1398	16.3842	18.1586	19.6169	20.7891	22.0478	22.9224	23.736
