"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"310K Weight"	"353.769K Weight"	"403.717K Weight"	"460.718K Weight"	"525.767K Weight"	"600K Weight"
2229800	525.767	1026.88	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2229900	525.767	1046.71	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2230000	353.769	1079.27	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2230100	353.769	993.767	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2230200	353.769	957.421	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2230300	353.769	926.092	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2230400	353.769	968.099	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2230500	353.769	1026.12	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2230600	353.769	941.231	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2230700	353.769	936.039	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2230800	353.769	882.078	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2230900	353.769	953.922	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2231000	403.717	977.282	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2231100	403.717	1008.95	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2231200	403.717	948.608	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2231300	403.717	1007.98	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2231400	403.717	976.43	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2231500	403.717	987.605	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2231600	403.717	1012.7	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2231700	403.717	986.915	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2231800	403.717	1014.59	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2231900	403.717	952.502	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2232000	310	1079.39	1	0	50.9713	94.2142	130.559	161.473	187.61
2232100	310	917.766	1	0	50.9713	94.2142	130.559	161.473	187.61
2232200	310	921.618	1	0	50.9713	94.2142	130.559	161.473	187.61
2232300	310	884.94	1	0	50.9713	94.2142	130.559	161.473	187.61
2232400	310	935.578	1	0	50.9713	94.2142	130.559	161.473	187.61
2232500	525.767	900.679	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2232600	525.767	1022.52	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2232700	525.767	1025.32	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2232800	525.767	1073.85	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2232900	525.767	1025.8	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2233000	310	1074.88	1	0	50.9713	94.2142	130.559	161.473	187.61
2233100	310	927.971	1	0	50.9713	94.2142	130.559	161.473	187.61
2233200	310	955.806	1	0	50.9713	94.2142	130.559	161.473	187.61
2233300	310	909.905	1	0	50.9713	94.2142	130.559	161.473	187.61
2233400	310	883.439	1	0	50.9713	94.2142	130.559	161.473	187.61
2233500	600	907.41	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2233600	600	1125.3	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2233700	600	1109.21	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2233800	600	1068.8	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2233900	600	1078.78	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2234000	310	1119.88	1	0	50.9713	94.2142	130.559	161.473	187.61
2234100	310	911.947	1	0	50.9713	94.2142	130.559	161.473	187.61
2234200	310	889.212	1	0	50.9713	94.2142	130.559	161.473	187.61
2234300	310	893.367	1	0	50.9713	94.2142	130.559	161.473	187.61
2234400	310	923.687	1	0	50.9713	94.2142	130.559	161.473	187.61
2234500	600	897.75	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2234600	600	1090.03	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2234700	600	1046.61	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2234800	600	1108	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2234900	600	1092.58	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2235000	310	1125.48	1	0	50.9713	94.2142	130.559	161.473	187.61
2235100	310	882.976	1	0	50.9713	94.2142	130.559	161.473	187.61
2235200	310	879.467	1	0	50.9713	94.2142	130.559	161.473	187.61
2235300	310	886.191	1	0	50.9713	94.2142	130.559	161.473	187.61
2235400	310	906.066	1	0	50.9713	94.2142	130.559	161.473	187.61
2235500	525.767	862.266	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2235600	525.767	1001.65	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2235700	525.767	1044.1	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2235800	525.767	1011.27	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2235900	525.767	1049.73	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2236000	310	1098.02	1	0	50.9713	94.2142	130.559	161.473	187.61
2236100	310	925.124	1	0	50.9713	94.2142	130.559	161.473	187.61
2236200	310	882.644	1	0	50.9713	94.2142	130.559	161.473	187.61
2236300	310	910.278	1	0	50.9713	94.2142	130.559	161.473	187.61
2236400	310	956.672	1	0	50.9713	94.2142	130.559	161.473	187.61
2236500	525.767	917.759	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2236600	525.767	1031.45	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2236700	525.767	1023.51	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2236800	525.767	1016.28	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2236900	525.767	987.976	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2237000	353.769	1049.31	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2237100	353.769	933.801	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2237200	353.769	935.142	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2237300	353.769	910.11	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2237400	353.769	942.363	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2237500	525.767	979.19	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2237600	525.767	1021.08	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2237700	525.767	1005.09	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2237800	525.767	1014.73	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2237900	525.767	1056.37	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2238000	353.769	1058.87	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2238100	353.769	943.761	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2238200	353.769	953.898	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2238300	353.769	956.062	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2238400	353.769	918.134	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2238500	600	947.586	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2238600	600	1047.31	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2238700	600	1050.54	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2238800	600	1035.97	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2238900	600	1059.79	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2239000	310	1076.96	1	0	50.9713	94.2142	130.559	161.473	187.61
2239100	310	935.112	1	0	50.9713	94.2142	130.559	161.473	187.61
2239200	310	896.905	1	0	50.9713	94.2142	130.559	161.473	187.61
2239300	310	906.315	1	0	50.9713	94.2142	130.559	161.473	187.61
2239400	310	882.932	1	0	50.9713	94.2142	130.559	161.473	187.61
2239500	600	855.691	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2239600	600	1047.72	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2239700	600	1094.25	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2239800	600	1081.81	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2239900	600	1127.14	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2240000	353.769	1093.19	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2240100	353.769	985.448	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2240200	353.769	965.287	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2240300	353.769	911.064	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2240400	353.769	944.928	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2240500	600	941.612	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2240600	600	1086.39	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2240700	600	1063.26	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2240800	600	1137.91	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2240900	600	1026.29	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2241000	310	1107.6	1	0	50.9713	94.2142	130.559	161.473	187.61
2241100	310	917.628	1	0	50.9713	94.2142	130.559	161.473	187.61
2241200	310	877.1	1	0	50.9713	94.2142	130.559	161.473	187.61
2241300	310	919.223	1	0	50.9713	94.2142	130.559	161.473	187.61
2241400	310	930.936	1	0	50.9713	94.2142	130.559	161.473	187.61
2241500	600	907.196	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2241600	600	1046.86	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2241700	600	1079.4	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2241800	600	1047.24	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2241900	600	1074.52	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2242000	353.769	1033.63	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2242100	353.769	921.777	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2242200	353.769	973.511	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2242300	353.769	906.015	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2242400	353.769	939.815	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2242500	460.718	958.006	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2242600	460.718	1002.99	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2242700	460.718	1002.9	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2242800	460.718	980.81	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2242900	460.718	1012.67	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2243000	525.767	927.484	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2243100	525.767	973.049	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2243200	525.767	1024.52	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2243300	525.767	937.951	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2243400	525.767	1061.91	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2243500	403.717	1014.58	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2243600	403.717	975.849	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2243700	403.717	921.373	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2243800	403.717	930.687	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2243900	403.717	946.248	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2244000	600	960.31	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2244100	600	1120.9	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2244200	600	1131.27	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2244300	600	1112.65	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2244400	600	1085.49	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2244500	310	1051.88	1	0	50.9713	94.2142	130.559	161.473	187.61
2244600	310	929.319	1	0	50.9713	94.2142	130.559	161.473	187.61
2244700	310	946.577	1	0	50.9713	94.2142	130.559	161.473	187.61
2244800	310	946.046	1	0	50.9713	94.2142	130.559	161.473	187.61
2244900	310	903.588	1	0	50.9713	94.2142	130.559	161.473	187.61
2245000	525.767	880.42	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2245100	525.767	965.045	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2245200	525.767	990.079	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2245300	525.767	1049.66	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2245400	525.767	1076.77	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2245500	353.769	1029.72	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2245600	353.769	952.612	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2245700	353.769	936.683	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2245800	353.769	961.873	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2245900	353.769	928.202	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2246000	525.767	938.167	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2246100	525.767	1074.99	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2246200	525.767	1015.87	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2246300	525.767	1067.04	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2246400	525.767	1092.59	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2246500	525.767	1030.99	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2246600	525.767	1025.56	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2246700	525.767	1036.78	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2246800	525.767	1039.48	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2246900	525.767	1036.49	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2247000	353.769	1023.13	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2247100	353.769	918.598	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2247200	353.769	964.439	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2247300	353.769	890.84	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2247400	353.769	940.341	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2247500	600	909.175	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2247600	600	1007.22	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2247700	600	1144.8	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2247800	600	1071.74	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2247900	600	1082.72	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2248000	353.769	1072.15	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2248100	353.769	920.807	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2248200	353.769	1012.5	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2248300	353.769	1012.6	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2248400	353.769	984.098	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2248500	403.717	962.084	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2248600	403.717	963.791	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2248700	403.717	981.071	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2248800	403.717	1003.56	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2248900	403.717	970.597	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2249000	353.769	1022.61	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2249100	353.769	934.328	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2249200	353.769	927.363	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2249300	353.769	941.928	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2249400	353.769	974.028	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2249500	525.767	960.157	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2249600	525.767	1036.52	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2249700	525.767	1071.5	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2249800	525.767	1060.85	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2249900	525.767	1070.72	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2250000	353.769	1066.45	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2250100	353.769	921.795	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2250200	353.769	969.107	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2250300	353.769	970.612	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2250400	353.769	903.021	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2250500	460.718	954.994	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2250600	460.718	1017.65	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2250700	460.718	937.725	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2250800	460.718	996.531	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2250900	460.718	1026.05	0.672862	0	50.9713	94.2142	130.559	161.473	187.61
2251000	403.717	1010.22	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2251100	403.717	985.208	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2251200	403.717	922.587	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2251300	403.717	969.87	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2251400	403.717	926.065	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2251500	600	937.794	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2251600	600	1056.03	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2251700	600	1127.67	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2251800	600	1071.31	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2251900	600	1057.3	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2252000	310	1109.41	1	0	50.9713	94.2142	130.559	161.473	187.61
2252100	310	946.574	1	0	50.9713	94.2142	130.559	161.473	187.61
2252200	310	956.665	1	0	50.9713	94.2142	130.559	161.473	187.61
2252300	310	872.387	1	0	50.9713	94.2142	130.559	161.473	187.61
2252400	310	865.641	1	0	50.9713	94.2142	130.559	161.473	187.61
2252500	525.767	914.322	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2252600	525.767	1014.62	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2252700	525.767	1079.37	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2252800	525.767	1056.76	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2252900	525.767	1035.43	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2253000	403.717	1017.44	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2253100	403.717	963.956	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2253200	403.717	993.958	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2253300	403.717	995.475	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2253400	403.717	983.627	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2253500	525.767	978.291	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2253600	525.767	1035.07	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2253700	525.767	1042.2	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2253800	525.767	1057.61	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2253900	525.767	1032.05	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2254000	310	1065.31	1	0	50.9713	94.2142	130.559	161.473	187.61
2254100	310	938.99	1	0	50.9713	94.2142	130.559	161.473	187.61
2254200	310	901.46	1	0	50.9713	94.2142	130.559	161.473	187.61
2254300	310	902.51	1	0	50.9713	94.2142	130.559	161.473	187.61
2254400	310	893.578	1	0	50.9713	94.2142	130.559	161.473	187.61
2254500	600	852.374	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2254600	600	1094.45	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2254700	600	1162.38	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2254800	600	1127.57	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2254900	600	1061	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2255000	310	1063.2	1	0	50.9713	94.2142	130.559	161.473	187.61
2255100	310	903.038	1	0	50.9713	94.2142	130.559	161.473	187.61
2255200	310	918.027	1	0	50.9713	94.2142	130.559	161.473	187.61
2255300	310	916.362	1	0	50.9713	94.2142	130.559	161.473	187.61
2255400	310	901.133	1	0	50.9713	94.2142	130.559	161.473	187.61
2255500	600	881.613	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2255600	600	1004.43	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2255700	600	1072.56	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2255800	600	1063.11	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2255900	600	1098.93	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2256000	403.717	1027.35	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2256100	403.717	930.074	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2256200	403.717	923.477	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2256300	403.717	919.56	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2256400	403.717	926.945	0.767864	0	50.9713	94.2142	130.559	161.473	187.61
2256500	353.769	1015.24	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2256600	353.769	929.36	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2256700	353.769	950.922	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2256800	353.769	901.461	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2256900	353.769	929.799	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2257000	600	921.74	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2257100	600	1023.7	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2257200	600	1059.87	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2257300	600	1035.73	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2257400	600	1061.04	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2257500	310	1111.67	1	0	50.9713	94.2142	130.559	161.473	187.61
2257600	310	890.498	1	0	50.9713	94.2142	130.559	161.473	187.61
2257700	310	908.12	1	0	50.9713	94.2142	130.559	161.473	187.61
2257800	310	876.307	1	0	50.9713	94.2142	130.559	161.473	187.61
2257900	310	921.607	1	0	50.9713	94.2142	130.559	161.473	187.61
2258000	525.767	957.332	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2258100	525.767	1061.32	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2258200	525.767	1073.69	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2258300	525.767	1089.45	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2258400	525.767	1090.84	0.589615	0	50.9713	94.2142	130.559	161.473	187.61
2258500	353.769	1018.94	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2258600	353.769	980.724	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2258700	353.769	939.102	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2258800	353.769	926.036	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2258900	353.769	879.616	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2259000	600	893.055	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2259100	600	1107.12	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2259200	600	1088.23	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2259300	600	1039.24	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2259400	600	1065.99	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2259500	310	1059.41	1	0	50.9713	94.2142	130.559	161.473	187.61
2259600	310	894.064	1	0	50.9713	94.2142	130.559	161.473	187.61
2259700	310	906.707	1	0	50.9713	94.2142	130.559	161.473	187.61
2259800	310	896.542	1	0	50.9713	94.2142	130.559	161.473	187.61
2259900	310	858.354	1	0	50.9713	94.2142	130.559	161.473	187.61
2260000	600	854.885	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2260100	600	1098.11	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2260200	600	1132.67	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2260300	600	1106.79	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2260400	600	1059.54	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2260500	310	1092.71	1	0	50.9713	94.2142	130.559	161.473	187.61
2260600	310	927.436	1	0	50.9713	94.2142	130.559	161.473	187.61
2260700	310	994.487	1	0	50.9713	94.2142	130.559	161.473	187.61
2260800	310	912.594	1	0	50.9713	94.2142	130.559	161.473	187.61
2260900	310	946.331	1	0	50.9713	94.2142	130.559	161.473	187.61
2261000	600	896.509	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2261100	600	1101.07	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2261200	600	1077.88	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2261300	600	1124.99	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2261400	600	1070.75	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2261500	310	1139.98	1	0	50.9713	94.2142	130.559	161.473	187.61
2261600	310	978.062	1	0	50.9713	94.2142	130.559	161.473	187.61
2261700	310	915.634	1	0	50.9713	94.2142	130.559	161.473	187.61
2261800	310	888.841	1	0	50.9713	94.2142	130.559	161.473	187.61
2261900	310	904.715	1	0	50.9713	94.2142	130.559	161.473	187.61
2262000	600	875.355	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2262100	600	1033.56	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2262200	600	1036.9	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2262300	600	1036.16	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2262400	600	1057.73	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2262500	353.769	1062.2	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2262600	353.769	958.896	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2262700	353.769	931.875	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2262800	353.769	936.245	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2262900	353.769	894.641	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2263000	600	897.285	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2263100	600	1015.42	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2263200	600	1116.37	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2263300	600	1091.87	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2263400	600	1079.08	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2263500	310	1087.45	1	0	50.9713	94.2142	130.559	161.473	187.61
2263600	310	922.647	1	0	50.9713	94.2142	130.559	161.473	187.61
2263700	310	896.3	1	0	50.9713	94.2142	130.559	161.473	187.61
2263800	310	912.79	1	0	50.9713	94.2142	130.559	161.473	187.61
2263900	310	910.344	1	0	50.9713	94.2142	130.559	161.473	187.61
2264000	600	887.899	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2264100	600	1123.83	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2264200	600	1072.5	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2264300	600	1073.52	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2264400	600	1052.56	0.516667	0	50.9713	94.2142	130.559	161.473	187.61
2264500	353.769	1074.25	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
2264600	353.769	964.271	0.876278	0	50.9713	94.2142	130.559	161.473	187.61
