"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"298K Weight"	"386.47K Weight"	"501.204K Weight"	"650K Weight"
26450	298	46.8418	1	0	-7	-13	-16
26500	298	49.2027	1	0	-6	-12	-15
26550	298	54.3153	1	0	-6	-12	-15
26600	298	48.7025	1	0	-6	-12	-15
26650	298	47.5718	1	0	-6	-12	-15
26700	298	44.5261	1	0	-6	-12	-15
26750	298	51.8895	1	0	-5	-11	-14
26800	298	44.3772	1	0	-5	-11	-14
26850	298	48.0234	1	0	-5	-11	-14
26900	298	41.3713	1	0	-5	-11	-14
26950	298	40.8721	1	0	-5	-11	-14
27000	298	48.1648	1	0	-4	-10	-13
27050	298	37.9202	1	0	-4	-10	-13
27100	298	51.8397	1	0	-4	-10	-13
27150	298	39.2561	1	0	-4	-10	-13
27200	298	41.8877	1	0	-4	-10	-13
27250	298	41.0867	1	0	-3	-9	-12
27300	298	43.6643	1	0	-3	-9	-12
27350	298	45.2971	1	0	-3	-9	-12
27400	298	42.6006	1	0	-3	-9	-12
27450	298	46.8412	1	0	-3	-9	-12
27500	386.47	60.3691	0.771083	0	-4	-9	-12
27550	386.47	63.941	0.771083	0	-4	-9	-12
27600	386.47	69.5282	0.771083	0	-4	-9	-12
27650	386.47	67.479	0.771083	0	-4	-9	-12
27700	386.47	66.8827	0.771083	0	-4	-9	-12
27750	386.47	58.9673	0.771083	0	-5	-9	-12
27800	386.47	67.8295	0.771083	0	-5	-9	-12
27850	386.47	54.4183	0.771083	0	-5	-9	-12
27900	386.47	69.9575	0.771083	0	-5	-9	-12
27950	386.47	64.5466	0.771083	0	-5	-9	-12
28000	650	105.14	0.458462	0	-5	-9	-13
28050	650	126.521	0.458462	0	-5	-9	-13
28100	650	108.842	0.458462	0	-5	-9	-13
28150	650	117.042	0.458462	0	-5	-9	-13
28200	650	178.481	0.458462	0	-5	-9	-13
28250	650	125.351	0.458462	0	-5	-9	-14
28300	650	114.087	0.458462	0	-5	-9	-14
28350	650	131.759	0.458462	0	-5	-9	-14
28400	650	108.942	0.458462	0	-5	-9	-14
28450	650	129.433	0.458462	0	-5	-9	-14
28500	650	94.8832	0.458462	0	-5	-9	-15
28550	650	124.41	0.458462	0	-5	-9	-15
28600	650	148.682	0.458462	0	-5	-9	-15
28650	650	150.079	0.458462	0	-5	-9	-15
28700	650	176.067	0.458462	0	-5	-9	-15
28750	650	127.306	0.458462	0	-5	-9	-16
28800	650	136.936	0.458462	0	-5	-9	-16
28850	650	115.627	0.458462	0	-5	-9	-16
28900	650	139.084	0.458462	0	-5	-9	-16
28950	650	113.788	0.458462	0	-5	-9	-16
29000	501.204	104.432	0.594569	0	-5	-10	-16
29050	501.204	86.52	0.594569	0	-5	-10	-16
29100	501.204	103.951	0.594569	0	-5	-10	-16
29150	501.204	112.512	0.594569	0	-5	-10	-16
29200	501.204	87.0083	0.594569	0	-5	-10	-16
29250	386.47	63.1533	0.771083	0	-6	-10	-16
29300	386.47	62.33	0.771083	0	-6	-10	-16
29350	386.47	59.3019	0.771083	0	-6	-10	-16
29400	386.47	49.3357	0.771083	0	-6	-10	-16
29450	386.47	56.8034	0.771083	0	-6	-10	-16
29500	386.47	57.0718	0.771083	0	-7	-10	-16
29550	386.47	64.1218	0.771083	0	-7	-10	-16
29600	386.47	63.2156	0.771083	0	-7	-10	-16
29650	386.47	55.3112	0.771083	0	-7	-10	-16
29700	386.47	65.3084	0.771083	0	-7	-10	-16
29750	501.204	89.6473	0.594569	0	-7	-11	-16
29800	501.204	71.6516	0.594569	0	-7	-11	-16
29850	501.204	92.2105	0.594569	0	-7	-11	-16
29900	501.204	124.304	0.594569	0	-7	-11	-16
29950	501.204	95.1153	0.594569	0	-7	-11	-16
30000	501.204	91.7162	0.594569	0	-7	-12	-16
30050	501.204	98.4367	0.594569	0	-7	-12	-16
30100	501.204	92.816	0.594569	0	-7	-12	-16
30150	501.204	88.3039	0.594569	0	-7	-12	-16
30200	501.204	88.0384	0.594569	0	-7	-12	-16
30250	650	125.714	0.458462	0	-7	-12	-17
30300	650	129.069	0.458462	0	-7	-12	-17
30350	650	176.261	0.458462	0	-7	-12	-17
30400	650	144.775	0.458462	0	-7	-12	-17
30450	650	159.297	0.458462	0	-7	-12	-17
30500	501.204	94.2314	0.594569	0	-7	-13	-17
30550	501.204	95.0861	0.594569	0	-7	-13	-17
30600	501.204	109.843	0.594569	0	-7	-13	-17
30650	501.204	108.946	0.594569	0	-7	-13	-17
30700	501.204	86.1127	0.594569	0	-7	-13	-17
30750	650	115.815	0.458462	0	-7	-13	-18
30800	650	137.31	0.458462	0	-7	-13	-18
30850	650	105.853	0.458462	0	-7	-13	-18
30900	650	145.661	0.458462	0	-7	-13	-18
30950	650	143.8	0.458462	0	-7	-13	-18
31000	650	186.964	0.458462	0	-7	-13	-19
31050	650	153.012	0.458462	0	-7	-13	-19
31100	650	226.009	0.458462	0	-7	-13	-19
31150	650	168.024	0.458462	0	-7	-13	-19
31200	650	162.58	0.458462	0	-7	-13	-19
31250	650	143.022	0.458462	0	-7	-13	-20
31300	650	124.488	0.458462	0	-7	-13	-20
31350	650	115.19	0.458462	0	-7	-13	-20
31400	650	179.057	0.458462	0	-7	-13	-20
31450	650	203.159	0.458462	0	-7	-13	-20
31500	650	212.476	0.458462	0	-7	-13	-21
31550	650	165.928	0.458462	0	-7	-13	-21
31600	650	190.202	0.458462	0	-7	-13	-21
31650	650	126.138	0.458462	0	-7	-13	-21
31700	650	211.222	0.458462	0	-7	-13	-21
31750	501.204	71.1222	0.594569	0	-7	-14	-21
31800	501.204	99.8024	0.594569	0	-7	-14	-21
31850	501.204	144.499	0.594569	0	-7	-14	-21
31900	501.204	93.7145	0.594569	0	-7	-14	-21
31950	501.204	87.5469	0.594569	0	-7	-14	-21
32000	501.204	96.3667	0.594569	0	-7	-15	-21
32050	501.204	97.9576	0.594569	0	-7	-15	-21
32100	501.204	122.021	0.594569	0	-7	-15	-21
32150	501.204	107.771	0.594569	0	-7	-15	-21
32200	501.204	97.1245	0.594569	0	-7	-15	-21
32250	386.47	59.3395	0.771083	0	-8	-15	-21
32300	386.47	60.5163	0.771083	0	-8	-15	-21
32350	386.47	59.9444	0.771083	0	-8	-15	-21
32400	386.47	65.199	0.771083	0	-8	-15	-21
32450	386.47	55.9354	0.771083	0	-8	-15	-21
32500	298	47.6095	1	0	-7	-14	-20
32550	298	46.1382	1	0	-7	-14	-20
32600	298	41.3375	1	0	-7	-14	-20
32650	298	47.7294	1	0	-7	-14	-20
32700	298	50.4995	1	0	-7	-14	-20
32750	298	48.8917	1	0	-6	-13	-19
32800	298	50.7823	1	0	-6	-13	-19
32850	298	45.9298	1	0	-6	-13	-19
32900	298	43.401	1	0	-6	-13	-19
32950	298	39.8074	1	0	-6	-13	-19
33000	298	46.9636	1	0	-5	-12	-18
33050	298	46.8402	1	0	-5	-12	-18
33100	298	44.6916	1	0	-5	-12	-18
33150	298	52.1079	1	0	-5	-12	-18
33200	298	49.8513	1	0	-5	-12	-18
33250	298	41.6133	1	0	-4	-11	-17
33300	298	39.9449	1	0	-4	-11	-17
33350	298	41.3325	1	0	-4	-11	-17
33400	298	43.9855	1	0	-4	-11	-17
33450	298	39.8998	1	0	-4	-11	-17
33500	386.47	59.8094	0.771083	0	-5	-11	-17
33550	386.47	58.1619	0.771083	0	-5	-11	-17
33600	386.47	70.915	0.771083	0	-5	-11	-17
33650	386.47	89.9342	0.771083	0	-5	-11	-17
33700	386.47	74.4864	0.771083	0	-5	-11	-17
33750	501.204	93.0479	0.594569	0	-5	-12	-17
33800	501.204	80.3019	0.594569	0	-5	-12	-17
33850	501.204	101.101	0.594569	0	-5	-12	-17
33900	501.204	111.065	0.594569	0	-5	-12	-17
33950	501.204	77.5066	0.594569	0	-5	-12	-17
34000	650	120.103	0.458462	0	-5	-12	-18
34050	650	144.572	0.458462	0	-5	-12	-18
34100	650	145.025	0.458462	0	-5	-12	-18
34150	650	119.766	0.458462	0	-5	-12	-18
34200	650	102.753	0.458462	0	-5	-12	-18
34250	650	110.382	0.458462	0	-5	-12	-19
34300	650	160.522	0.458462	0	-5	-12	-19
34350	650	215.556	0.458462	0	-5	-12	-19
34400	650	251.346	0.458462	0	-5	-12	-19
34450	650	128.931	0.458462	0	-5	-12	-19
34500	650	170.816	0.458462	0	-5	-12	-20
34550	650	142.919	0.458462	0	-5	-12	-20
34600	650	136.813	0.458462	0	-5	-12	-20
34650	650	102.913	0.458462	0	-5	-12	-20
34700	650	123.09	0.458462	0	-5	-12	-20
34750	501.204	79.2143	0.594569	0	-5	-13	-20
34800	501.204	79.5443	0.594569	0	-5	-13	-20
34850	501.204	83.8361	0.594569	0	-5	-13	-20
34900	501.204	128.318	0.594569	0	-5	-13	-20
34950	501.204	103.25	0.594569	0	-5	-13	-20
35000	386.47	67.6945	0.771083	0	-6	-13	-20
35050	386.47	71.6744	0.771083	0	-6	-13	-20
35100	386.47	55.6845	0.771083	0	-6	-13	-20
35150	386.47	64.1075	0.771083	0	-6	-13	-20
35200	386.47	57.5529	0.771083	0	-6	-13	-20
35250	386.47	65.2258	0.771083	0	-7	-13	-20
35300	386.47	63.9046	0.771083	0	-7	-13	-20
35350	386.47	56.0296	0.771083	0	-7	-13	-20
35400	386.47	52.8199	0.771083	0	-7	-13	-20
35450	386.47	61.0653	0.771083	0	-7	-13	-20
35500	298	39.775	1	0	-6	-12	-19
35550	298	41.1429	1	0	-6	-12	-19
35600	298	39.4388	1	0	-6	-12	-19
35650	298	40.4818	1	0	-6	-12	-19
35700	298	43.2322	1	0	-6	-12	-19
35750	298	41.9557	1	0	-5	-11	-18
35800	298	41.0906	1	0	-5	-11	-18
35850	298	46.3192	1	0	-5	-11	-18
35900	298	50.5332	1	0	-5	-11	-18
35950	298	41.2673	1	0	-5	-11	-18
36000	298	43.7094	1	0	-4	-10	-17
36050	298	40.6182	1	0	-4	-10	-17
36100	298	43.1856	1	0	-4	-10	-17
36150	298	44.4242	1	0	-4	-10	-17
36200	298	45.6669	1	0	-4	-10	-17
36250	386.47	61.9987	0.771083	0	-5	-10	-17
36300	386.47	87.9058	0.771083	0	-5	-10	-17
36350	386.47	73.1594	0.771083	0	-5	-10	-17
36400	386.47	65.9054	0.771083	0	-5	-10	-17
36450	386.47	61.9169	0.771083	0	-5	-10	-17
36500	501.204	101.593	0.594569	0	-5	-11	-17
36550	501.204	83.4619	0.594569	0	-5	-11	-17
36600	501.204	92.0713	0.594569	0	-5	-11	-17
36650	501.204	75.6398	0.594569	0	-5	-11	-17
36700	501.204	95.2716	0.594569	0	-5	-11	-17
36750	501.204	84.2198	0.594569	0	-5	-12	-17
36800	501.204	72.1011	0.594569	0	-5	-12	-17
36850	501.204	86.2309	0.594569	0	-5	-12	-17
36900	501.204	94.0214	0.594569	0	-5	-12	-17
36950	501.204	81.9087	0.594569	0	-5	-12	-17
37000	298	43.5152	1	0	-4	-11	-16
37050	298	50.9631	1	0	-4	-11	-16
37100	298	44.0899	1	0	-4	-11	-16
37150	298	49.5628	1	0	-4	-11	-16
37200	298	48.5439	1	0	-4	-11	-16
37250	386.47	71.6778	0.771083	0	-5	-11	-16
37300	386.47	73.9219	0.771083	0	-5	-11	-16
37350	386.47	75.7317	0.771083	0	-5	-11	-16
37400	386.47	66.0899	0.771083	0	-5	-11	-16
37450	386.47	87.4411	0.771083	0	-5	-11	-16
37500	386.47	65.292	0.771083	0	-6	-11	-16
37550	386.47	62.4989	0.771083	0	-6	-11	-16
37600	386.47	58.7206	0.771083	0	-6	-11	-16
37650	386.47	71.8715	0.771083	0	-6	-11	-16
37700	386.47	83.4195	0.771083	0	-6	-11	-16
37750	501.204	113.75	0.594569	0	-6	-12	-16
37800	501.204	91.251	0.594569	0	-6	-12	-16
37850	501.204	103.448	0.594569	0	-6	-12	-16
37900	501.204	89.0083	0.594569	0	-6	-12	-16
37950	501.204	87.1622	0.594569	0	-6	-12	-16
38000	501.204	84.4689	0.594569	0	-6	-13	-16
38050	501.204	93.1026	0.594569	0	-6	-13	-16
38100	501.204	87.3965	0.594569	0	-6	-13	-16
38150	501.204	90.5429	0.594569	0	-6	-13	-16
38200	501.204	107.284	0.594569	0	-6	-13	-16
38250	650	115.556	0.458462	0	-6	-13	-17
38300	650	136.642	0.458462	0	-6	-13	-17
38350	650	112.109	0.458462	0	-6	-13	-17
38400	650	167.328	0.458462	0	-6	-13	-17
38450	650	162.816	0.458462	0	-6	-13	-17
38500	650	156.402	0.458462	0	-6	-13	-18
38550	650	143.497	0.458462	0	-6	-13	-18
38600	650	144.54	0.458462	0	-6	-13	-18
38650	650	127.261	0.458462	0	-6	-13	-18
38700	650	130.428	0.458462	0	-6	-13	-18
38750	650	141.458	0.458462	0	-6	-13	-19
38800	650	118.637	0.458462	0	-6	-13	-19
38850	650	115.676	0.458462	0	-6	-13	-19
38900	650	104.589	0.458462	0	-6	-13	-19
38950	650	119.755	0.458462	0	-6	-13	-19
39000	386.47	73.9084	0.771083	0	-7	-13	-19
39050	386.47	70.0004	0.771083	0	-7	-13	-19
39100	386.47	61.1992	0.771083	0	-7	-13	-19
39150	386.47	88.9865	0.771083	0	-7	-13	-19
39200	386.47	65.7971	0.771083	0	-7	-13	-19
39250	298	49.2596	1	0	-6	-12	-18
39300	298	51.8648	1	0	-6	-12	-18
39350	298	46.4494	1	0	-6	-12	-18
39400	298	53.2695	1	0	-6	-12	-18
39450	298	65.1318	1	0	-6	-12	-18
39500	298	57.2852	1	0	-5	-11	-17
39550	298	45.5838	1	0	-5	-11	-17
39600	298	49.0769	1	0	-5	-11	-17
39650	298	42.7497	1	0	-5	-11	-17
39700	298	38.7422	1	0	-5	-11	-17
39750	298	42.787	1	0	-4	-10	-16
39800	298	43.0635	1	0	-4	-10	-16
39850	298	44.7686	1	0	-4	-10	-16
39900	298	41.6897	1	0	-4	-10	-16
39950	298	43.6731	1	0	-4	-10	-16
40000	298	49.8272	1	0	-3	-9	-15
40050	298	46.4073	1	0	-3	-9	-15
40100	298	44.0631	1	0	-3	-9	-15
40150	298	43.3634	1	0	-3	-9	-15
40200	298	45.5398	1	0	-3	-9	-15
40250	298	51.8875	1	0	-2	-8	-14
40300	298	43.167	1	0	-2	-8	-14
40350	298	44.522	1	0	-2	-8	-14
40400	298	45.5156	1	0	-2	-8	-14
40450	298	53.8519	1	0	-2	-8	-14
40500	386.47	67.8656	0.771083	0	-3	-8	-14
40550	386.47	73.8368	0.771083	0	-3	-8	-14
40600	386.47	59.1302	0.771083	0	-3	-8	-14
40650	386.47	67.9219	0.771083	0	-3	-8	-14
40700	386.47	78.7236	0.771083	0	-3	-8	-14
40750	386.47	62.9702	0.771083	0	-4	-8	-14
40800	386.47	79.0374	0.771083	0	-4	-8	-14
40850	386.47	62.0762	0.771083	0	-4	-8	-14
40900	386.47	68.0944	0.771083	0	-4	-8	-14
40950	386.47	71.3152	0.771083	0	-4	-8	-14
41000	501.204	87.02	0.594569	0	-4	-9	-14
41050	501.204	82.4283	0.594569	0	-4	-9	-14
41100	501.204	89.4835	0.594569	0	-4	-9	-14
41150	501.204	90.2218	0.594569	0	-4	-9	-14
41200	501.204	90.3554	0.594569	0	-4	-9	-14
41250	650	151.693	0.458462	0	-4	-9	-15
41300	650	100.654	0.458462	0	-4	-9	-15
41350	650	139.557	0.458462	0	-4	-9	-15
41400	650	104.865	0.458462	0	-4	-9	-15
41450	650	126.325	0.458462	0	-4	-9	-15
41500	650	114.648	0.458462	0	-4	-9	-16
41550	650	161.729	0.458462	0	-4	-9	-16
41600	650	159.402	0.458462	0	-4	-9	-16
41650	650	134.823	0.458462	0	-4	-9	-16
41700	650	157.647	0.458462	0	-4	-9	-16
41750	501.204	118.464	0.594569	0	-4	-10	-16
41800	501.204	108.192	0.594569	0	-4	-10	-16
41850	501.204	99.1211	0.594569	0	-4	-10	-16
41900	501.204	97.9995	0.594569	0	-4	-10	-16
41950	501.204	115.042	0.594569	0	-4	-10	-16
42000	650	130.96	0.458462	0	-4	-10	-17
42050	650	143.207	0.458462	0	-4	-10	-17
42100	650	112.295	0.458462	0	-4	-10	-17
42150	650	127.888	0.458462	0	-4	-10	-17
42200	650	129.447	0.458462	0	-4	-10	-17
42250	501.204	101.34	0.594569	0	-4	-11	-17
42300	501.204	87.9774	0.594569	0	-4	-11	-17
42350	501.204	111.878	0.594569	0	-4	-11	-17
42400	501.204	112.499	0.594569	0	-4	-11	-17
42450	501.204	103.246	0.594569	0	-4	-11	-17
42500	501.204	99.3963	0.594569	0	-4	-12	-17
42550	501.204	101.008	0.594569	0	-4	-12	-17
42600	501.204	113.779	0.594569	0	-4	-12	-17
42650	501.204	81.9557	0.594569	0	-4	-12	-17
42700	501.204	98.2337	0.594569	0	-4	-12	-17
42750	386.47	63.0782	0.771083	0	-5	-12	-17
42800	386.47	67.9098	0.771083	0	-5	-12	-17
42850	386.47	75.9295	0.771083	0	-5	-12	-17
42900	386.47	85.3275	0.771083	0	-5	-12	-17
42950	386.47	70.8801	0.771083	0	-5	-12	-17
43000	501.204	114.192	0.594569	0	-5	-13	-17
43050	501.204	114.611	0.594569	0	-5	-13	-17
43100	501.204	100.863	0.594569	0	-5	-13	-17
43150	501.204	111.626	0.594569	0	-5	-13	-17
43200	501.204	94.1798	0.594569	0	-5	-13	-17
43250	386.47	60.6738	0.771083	0	-6	-13	-17
43300	386.47	61.0664	0.771083	0	-6	-13	-17
43350	386.47	70.0364	0.771083	0	-6	-13	-17
43400	386.47	55.7778	0.771083	0	-6	-13	-17
43450	386.47	66.5779	0.771083	0	-6	-13	-17
43500	298	46.2018	1	0	-5	-12	-16
43550	298	52.407	1	0	-5	-12	-16
43600	298	41.0741	1	0	-5	-12	-16
43650	298	47.3526	1	0	-5	-12	-16
43700	298	39.9758	1	0	-5	-12	-16
43750	386.47	71.7509	0.771083	0	-6	-12	-16
43800	386.47	78.8681	0.771083	0	-6	-12	-16
43850	386.47	82.8483	0.771083	0	-6	-12	-16
43900	386.47	66.9893	0.771083	0	-6	-12	-16
43950	386.47	90.3881	0.771083	0	-6	-12	-16
44000	501.204	105.227	0.594569	0	-6	-13	-16
44050	501.204	82.1049	0.594569	0	-6	-13	-16
44100	501.204	86.8378	0.594569	0	-6	-13	-16
44150	501.204	112.183	0.594569	0	-6	-13	-16
44200	501.204	85.1143	0.594569	0	-6	-13	-16
44250	650	117.471	0.458462	0	-6	-13	-17
44300	650	141.642	0.458462	0	-6	-13	-17
44350	650	147.877	0.458462	0	-6	-13	-17
44400	650	113.502	0.458462	0	-6	-13	-17
44450	650	133.381	0.458462	0	-6	-13	-17
44500	650	117.395	0.458462	0	-6	-13	-18
44550	650	121.35	0.458462	0	-6	-13	-18
44600	650	154.44	0.458462	0	-6	-13	-18
44650	650	144.001	0.458462	0	-6	-13	-18
44700	650	130.314	0.458462	0	-6	-13	-18
44750	650	125.545	0.458462	0	-6	-13	-19
44800	650	128.996	0.458462	0	-6	-13	-19
44850	650	115.134	0.458462	0	-6	-13	-19
44900	650	220.131	0.458462	0	-6	-13	-19
44950	650	117.994	0.458462	0	-6	-13	-19
45000	650	146.056	0.458462	0	-6	-13	-20
45050	650	142.553	0.458462	0	-6	-13	-20
45100	650	120.094	0.458462	0	-6	-13	-20
45150	650	117.787	0.458462	0	-6	-13	-20
45200	650	113.496	0.458462	0	-6	-13	-20
45250	501.204	85.4655	0.594569	0	-6	-14	-20
45300	501.204	88.9891	0.594569	0	-6	-14	-20
45350	501.204	116.318	0.594569	0	-6	-14	-20
45400	501.204	92.0103	0.594569	0	-6	-14	-20
45450	501.204	106.974	0.594569	0	-6	-14	-20
45500	501.204	114.206	0.594569	0	-6	-15	-20
45550	501.204	115.44	0.594569	0	-6	-15	-20
45600	501.204	100.224	0.594569	0	-6	-15	-20
45650	501.204	110.072	0.594569	0	-6	-15	-20
45700	501.204	90.3751	0.594569	0	-6	-15	-20
45750	650	127.974	0.458462	0	-6	-15	-21
45800	650	156.839	0.458462	0	-6	-15	-21
45850	650	111.878	0.458462	0	-6	-15	-21
45900	650	166.725	0.458462	0	-6	-15	-21
45950	650	139.27	0.458462	0	-6	-15	-21
46000	501.204	88.3131	0.594569	0	-6	-16	-21
46050	501.204	95.3029	0.594569	0	-6	-16	-21
46100	501.204	119.136	0.594569	0	-6	-16	-21
46150	501.204	111.999	0.594569	0	-6	-16	-21
46200	501.204	98.2142	0.594569	0	-6	-16	-21
46250	386.47	72.9774	0.771083	0	-7	-16	-21
46300	386.47	70.9201	0.771083	0	-7	-16	-21
46350	386.47	79.0174	0.771083	0	-7	-16	-21
46400	386.47	81.5677	0.771083	0	-7	-16	-21
46450	386.47	90.7534	0.771083	0	-7	-16	-21
46500	386.47	75.5849	0.771083	0	-8	-16	-21
46550	386.47	54.5002	0.771083	0	-8	-16	-21
46600	386.47	67.8195	0.771083	0	-8	-16	-21
46650	386.47	59.2044	0.771083	0	-8	-16	-21
46700	386.47	63.1226	0.771083	0	-8	-16	-21
46750	298	44.8587	1	0	-7	-15	-20
46800	298	43.3929	1	0	-7	-15	-20
46850	298	47.9237	1	0	-7	-15	-20
46900	298	50.3272	1	0	-7	-15	-20
46950	298	57.6975	1	0	-7	-15	-20
47000	386.47	69.3723	0.771083	0	-8	-15	-20
47050	386.47	77.015	0.771083	0	-8	-15	-20
47100	386.47	71.2263	0.771083	0	-8	-15	-20
47150	386.47	80.6145	0.771083	0	-8	-15	-20
47200	386.47	72.3475	0.771083	0	-8	-15	-20
47250	298	67.8344	1	0	-7	-14	-19
47300	298	51.7042	1	0	-7	-14	-19
47350	298	70.5235	1	0	-7	-14	-19
47400	298	43.498	1	0	-7	-14	-19
47450	298	61.0506	1	0	-7	-14	-19
47500	298	44.586	1	0	-6	-13	-18
47550	298	69.6984	1	0	-6	-13	-18
47600	298	49.6775	1	0	-6	-13	-18
47650	298	68.4628	1	0	-6	-13	-18
47700	298	52.3244	1	0	-6	-13	-18
47750	386.47	77.6339	0.771083	0	-7	-13	-18
47800	386.47	62.9464	0.771083	0	-7	-13	-18
47850	386.47	59.1818	0.771083	0	-7	-13	-18
47900	386.47	67.793	0.771083	0	-7	-13	-18
47950	386.47	74.4739	0.771083	0	-7	-13	-18
48000	501.204	102.662	0.594569	0	-7	-13.5	-18
48050	501.204	92.6608	0.594569	0	-7	-13.5	-18
48100	501.204	92.7855	0.594569	0	-7	-13.5	-18
48150	501.204	86.8452	0.594569	0	-7	-13.5	-18
48200	501.204	80.0527	0.594569	0	-7	-13.5	-18
48250	386.47	66.121	0.771083	0	-7.5	-13.5	-18
48300	386.47	69.4344	0.771083	0	-7.5	-13.5	-18
48350	386.47	64.6965	0.771083	0	-7.5	-13.5	-18
48400	386.47	75.3517	0.771083	0	-7.5	-13.5	-18
48450	386.47	57.029	0.771083	0	-7.5	-13.5	-18
48500	298	39.8831	1	0	-7	-13	-17.5
48550	298	50.9714	1	0	-7	-13	-17.5
48600	298	40.2777	1	0	-7	-13	-17.5
48650	298	42.4779	1	0	-7	-13	-17.5
48700	298	44.5388	1	0	-7	-13	-17.5
48750	298	42.3895	1	0	-6.5	-12.5	-17
48800	298	46.0827	1	0	-6.5	-12.5	-17
48850	298	48.7962	1	0	-6.5	-12.5	-17
48900	298	62.9247	1	0	-6.5	-12.5	-17
48950	298	54.7819	1	0	-6.5	-12.5	-17
49000	298	48.4789	1	0	-6	-12	-16.5
49050	298	61.4045	1	0	-6	-12	-16.5
49100	298	43.6964	1	0	-6	-12	-16.5
49150	298	59.1507	1	0	-6	-12	-16.5
49200	298	47.0225	1	0	-6	-12	-16.5
49250	298	40.9536	1	0	-5.5	-11.5	-16
49300	298	45.3036	1	0	-5.5	-11.5	-16
49350	298	49.3795	1	0	-5.5	-11.5	-16
49400	298	48.9338	1	0	-5.5	-11.5	-16
49450	298	54.002	1	0	-5.5	-11.5	-16
49500	386.47	63.1143	0.771083	0	-6	-11.5	-16
49550	386.47	65.6315	0.771083	0	-6	-11.5	-16
49600	386.47	58.9944	0.771083	0	-6	-11.5	-16
49650	386.47	55.19	0.771083	0	-6	-11.5	-16
49700	386.47	58.9328	0.771083	0	-6	-11.5	-16
49750	298	45.1559	1	0	-5.5	-11	-15.5
49800	298	43.7159	1	0	-5.5	-11	-15.5
49850	298	40.2228	1	0	-5.5	-11	-15.5
49900	298	44.3282	1	0	-5.5	-11	-15.5
49950	298	45.2995	1	0	-5.5	-11	-15.5
50000	298	46.8688	1	0	-5	-10.5	-15
50050	298	49.7045	1	0	-5	-10.5	-15
50100	298	56.392	1	0	-5	-10.5	-15
50150	298	45.2847	1	0	-5	-10.5	-15
50200	298	46.2217	1	0	-5	-10.5	-15
50250	298	42.5557	1	0	-4.5	-10	-14.5
50300	298	51.0163	1	0	-4.5	-10	-14.5
50350	298	47.8415	1	0	-4.5	-10	-14.5
50400	298	51.8619	1	0	-4.5	-10	-14.5
50450	298	49.014	1	0	-4.5	-10	-14.5
50500	386.47	62.2244	0.771083	0	-5	-10	-14.5
50550	386.47	62.6091	0.771083	0	-5	-10	-14.5
50600	386.47	62.6665	0.771083	0	-5	-10	-14.5
50650	386.47	63.6848	0.771083	0	-5	-10	-14.5
50700	386.47	69.6482	0.771083	0	-5	-10	-14.5
50750	386.47	62.5375	0.771083	0	-5.5	-10	-14.5
50800	386.47	64.0815	0.771083	0	-5.5	-10	-14.5
50850	386.47	66.853	0.771083	0	-5.5	-10	-14.5
50900	386.47	59.8435	0.771083	0	-5.5	-10	-14.5
50950	386.47	54.742	0.771083	0	-5.5	-10	-14.5
51000	501.204	67.5934	0.594569	0	-5.5	-10.5	-14.5
51050	501.204	88.4061	0.594569	0	-5.5	-10.5	-14.5
51100	501.204	80.5538	0.594569	0	-5.5	-10.5	-14.5
51150	501.204	89.167	0.594569	0	-5.5	-10.5	-14.5
51200	501.204	88.7783	0.594569	0	-5.5	-10.5	-14.5
51250	650	118.713	0.458462	0	-5.5	-10.5	-15
51300	650	116.027	0.458462	0	-5.5	-10.5	-15
51350	650	114.786	0.458462	0	-5.5	-10.5	-15
51400	650	117.873	0.458462	0	-5.5	-10.5	-15
51450	650	122.559	0.458462	0	-5.5	-10.5	-15
51500	650	132.839	0.458462	0	-5.5	-10.5	-15.5
51550	650	126.742	0.458462	0	-5.5	-10.5	-15.5
51600	650	120.884	0.458462	0	-5.5	-10.5	-15.5
51650	650	124.986	0.458462	0	-5.5	-10.5	-15.5
51700	650	119.897	0.458462	0	-5.5	-10.5	-15.5
51750	650	118.286	0.458462	0	-5.5	-10.5	-16
51800	650	135.704	0.458462	0	-5.5	-10.5	-16
51850	650	91.1318	0.458462	0	-5.5	-10.5	-16
51900	650	146.093	0.458462	0	-5.5	-10.5	-16
51950	650	140.395	0.458462	0	-5.5	-10.5	-16
52000	650	124.658	0.458462	0	-5.5	-10.5	-16.5
52050	650	111.358	0.458462	0	-5.5	-10.5	-16.5
52100	650	119.972	0.458462	0	-5.5	-10.5	-16.5
52150	650	143.567	0.458462	0	-5.5	-10.5	-16.5
52200	650	84.3332	0.458462	0	-5.5	-10.5	-16.5
52250	650	118.065	0.458462	0	-5.5	-10.5	-17
52300	650	121.227	0.458462	0	-5.5	-10.5	-17
52350	650	117.672	0.458462	0	-5.5	-10.5	-17
52400	650	98.1909	0.458462	0	-5.5	-10.5	-17
52450	650	106.994	0.458462	0	-5.5	-10.5	-17
52500	650	102.8	0.458462	0	-5.5	-10.5	-17.5
52550	650	104.809	0.458462	0	-5.5	-10.5	-17.5
52600	650	136.642	0.458462	0	-5.5	-10.5	-17.5
52650	650	137.095	0.458462	0	-5.5	-10.5	-17.5
52700	650	120.01	0.458462	0	-5.5	-10.5	-17.5
52750	650	123.98	0.458462	0	-5.5	-10.5	-18
